"","X","asin","title","Brand","Firm","variationCSV","suction","Wok_1charge","db","pa","minutes","mins","hour","hours","mah","min","h"
"592",2130,"B08S73M29W","ilife a10 mopping robot vacuum, robot vacuum and mop combo, lidar navigation, 2000pa strong suction, wi-fi connected, works with alexa, multiple-floor mapping,for hard floor to medium pile carpets.","a10","ILIFE","B08JCDCH22,B08S73M29W,B07313S199",2000,100,NA,"2000;2000;2000",NA,NA,NA,NA,NA,NA,"12;10;1;1;1"
"593",182,"B087JCJWKW","ilife a4s pro robot vacuum cleaner, 2000pa max, electrowall, quiet, automatic self-charging robotic vacuum cleaner, cleans hard floor to medium carpets, black","a4s","ILIFE","B09MJZS441,B087JCJWKW",2000,100,NA,"2000;1500;2000;2000","100",NA,NA,NA,NA,"100","12;1"
"594",1574,"B01N9P4NH5","ilife a4s robot vacuum cleaner with strong suction, over 100mins run time, self-charging, slim, quiet, ideal for hard floors to medium carpets","a4s","ILIFE","B09VYSWTS8,B08K78Q9GC,B01N9P4NH5",2000,100,NA,NA,NA,"100;100","","",NA,"100;100","12"
"595",2207,"B09VYSWTS8","ilife a4s max robot vacuum cleaner, 2000pa strong suction, wi-fi connected, 2-in-1 roller brush, quiet, automatic self-charging robotic vacuum cleaner, cleans pet hair, hard floor to medium carpets.","a4s","ILIFE","B09VYSWTS8,B08K78Q9GC,B01N9P4NH5",2000,100,NA,"2000;1500;1200;2000",NA,NA,NA,NA,NA,"","12;2;1;1"
"596",25710,"B07G268NSX","ilife a4s robot vacuum cleaner with powerful suction and remote control, super quiet design for thin carpet and hard floors","a4s","ILIFE","None",2000,100,NA,NA,NA,NA,NA,NA,NA,NA,"12"
"597",2582,"B07G4SRN7B","ilife a4s robot vacuum cleaner with powerful suction and remote control, super quiet design for thin carpet and hard floors, gray","a4s","ILIFE","None",2000,100,NA,NA,NA,"140;140",NA,NA,NA,"140;140","12"
"598",99,"B07VWGGNJ5","imartine robot vacuum and mop cleaner app&remote control, wi-fi, compatible with alexa and self-charging, ideal for carpet, hard floors, pet hair cleaning","B07VWGGNJ5","iMartine","None",2000,120,NA,"2000;1600",NA,"120;120;120",NA,NA,"2600;2600","120;120;120","2600;2600;2600"
"599",190,"B088D33QNZ","imartine robotic vacuum cleaner with 2000pa strong suction, wi-fi robot vacuum with boundary strips, up to 150-min runtime, ideal for pet hair, carpets, hard floors","B088D33QNZ","iMartine","None",2000,150,NA,"2000;2000;2000;1200;600;10;2;2000",NA,"150",NA,NA,NA,"150;150","4;2;12;812;82;7;1;1;4"
"600",341,"B08X15D6VC","robot vacuum cleaner, robotic vacuum with 2000pa powerful suction upgraded brushless motor, ultra quiet self charging vacuum cleaner with 120min max runtime, perfect for pet hair, carpets, hard floors","B08X15D6VC","INSE","B08X15D6VC",2000,120,NA,"2000;2000;2000",NA,NA,NA,NA,NA,"120","200;12;6"
"601",334,"B08VNNRG8N","inse e6 robot vacuum cleaner, upgraded brushless motor, super powerful suction 2000pa, ultra slim, quiet, self charging robotic vacuum, 120min max runtime, perfect for pet hair, carpets, hard floors 2","B08X15D6VC","INSE","B08X15D6VC",2000,120,NA,"2000",NA,NA,NA,NA,NA,"120",""
"602",343,"B08X4QTZ2L","inse robot vacuum cleaner, upgraded brushless motor, super powerful suction 2000pa, ultra slim, quiet, self charging robotic vacuum, 120min max runtime, perfect for pet hair, carpets, hard floors","B08X15D6VC","INSE","B08X15D6VC",2000,120,NA,"2000;2000",NA,NA,NA,NA,NA,"120","6"
"603",344,"B08X4RCPV6","inse e6 robot vacuum cleaner, upgraded brushless motor, super powerful suction 2000pa, ultra slim, quiet, self charging robotic vacuum, 120min max runtime, perfect for pet hair, carpets, hard floors","B08X15D6VC","INSE","B08X15D6VC",2000,120,NA,"2000",NA,NA,NA,NA,NA,"120",""
"604",1047,"B08X4QQMSH","inse e6 robot vacuum cleaner, upgraded brushless motor, super powerful suction 2000pa, ultra slim, quiet, self charging robotic vacuum, 120min max runtime, perfect for pet hair, carpets, hard floors","B08X15D6VC","INSE","B08X15D6VC",2000,120,NA,"2000",NA,NA,NA,NA,NA,"120",""
"605",2930,"B09YPVC86Z","robot vacuum with smart mapping, schedule clean, instarobo x1 robot vacuum cleaner, 2000pa suction, wi-fi/app/voice/remote control robot vacuum and mop combo for pet hair, hard floor and carpet, black","B09YPVC86Z","InstaRobo","B09NB9BJV7,B09NB9MN8H,B09MFJ854M,B09MFGZF2K,B09MCWGHVD,B09YPVC86Z,B09PG59QTP,B09P51C2CT",2000,120,NA,"2000;2000",NA,NA,NA,NA,NA,NA,"24"
"606",551,"B09P4ZTSB8","robot vacuum with real-time map, multi-level mapping, invisible wall, no-go zones, 3000 mah, instarobo r1 robot vacuum cleaner app/voice control, schedule cleaning, for pet hair and larger home, black","B09P4ZTSB8","InstaRobo","B09P4ZTSB8,B09P51F1SF",2000,150,NA,"2000",NA,"150","24",NA,"3000;3000","150","24;3000;0;8;3000;24"
"607",553,"B09P51F1SF","robot vacuum with real-time map, multi-level mapping, invisible wall, no-go zones, 3000 mah, instarobo r1 robot vacuum cleaner app/voice control, schedule cleaning, for pet hair and larger home, white","B09P4ZTSB8","InstaRobo","B09P4ZTSB8,B09P51F1SF",2000,150,NA,"2000",NA,"150","24",NA,"3000;3000","150","24;3000;0;6;3000;24"
"608",584,"B09V2H9GBM","robot vacuum cleaner, 2000pa suction, quiet, slim, self-charging, 120min runtime, app & remote control automatic smart robotic vacuums for pet hair, hard floor, low carpet","B09V2H9GBM","InteHome","B09V2H9GBM",2000,120,NA,"2000;2000",NA,NA,NA,NA,NA,"120","2;4;2;71;12;2;12"
"609",240,"B08H11JVDN","isweep x5 robot vacuum and mop cleaner,robotic vacuum for pet hair,high frequency vibration water tank,2000pa max suction,app,self-charging.","B08H11JVDN","ISWEEP","None",2000,110,"55;3;55","2000;2000;1;2000;7",NA,"120","3","3","2500","110;250;120","1;12;7;12;110;2;2500;3"
"610",606,"B09Z91MZ7L","intelligent household sweeping robot, fully automatic mopping machine, room vacuum cleaner, lazy home smart mopping machine, for hardfloor.low-pile carpet","B09Z91MZ7L","Karymi","None",2000,90,"40","2000;3;7;2;27;8;27;8;6;3;10;9;10;9;2;4;1;7","90;90",NA,"3","3","2000;2000;3;7","90;90","2000;2000;0;718;0;768;2;4;2;8;3;7;2000;90;3;2"
"611",368,"B091TPS2ZH","kyvol v20 cordless stick vacuum cleaner + e20 robot vacuum","B091TPS2ZH","KYVOL","None",2000,150,NA,"2000;25","150","40;40",NA,NA,"3200;2500","40;150;150;40","2;85;3200;2500;300"
"612",462,"B09C8CNHYH","e20 robot vacuum cleaner, smart app 2000pa robotic vacuum, support alexa & wi-fi, 150 min runtime, super quiet, ultra-thin, boundary strips included, ideal for pet hair, carpets, hard floors (black)","B09C8CNHYH","KYVOLHome","B09C8CNHYH",2000,150,NA,"2000;2000",NA,NA,"2;5","2;5",NA,"150;150;150","2;85;18;3;2;5;12"
"613",101,"B07W8XVDPZ","lefant robot vacuum, robotic vacuum cleaner wi-fi connected, 2000pa power suction, works with alexa and google, self-charging, m501-b robotic vacuum for hardwood floors, pet hair, medium-pile carpets","B07W8XVDPZ","Lefant","None",2000,120,NA,"2000;2200",NA,"120",NA,NA,"1800","120;1","1800;2;8;1800"
"614",398,"B094XYRDLZ","lefant m210b robot vacuum cleaner, 2000pa strong suction, slim, tangle-free, compatible with alexa, self-charging robotic vacuum cleaner, cleans types of floor & carpet, 2 in 1 robot vacuum mop combo","M210B","Lefant","None",2000,100,NA,"2000;2000;2",NA,"100",NA,NA,NA,"100","2;4;4;2;99;2"
"615",619,"B0B18N64YF","2.3"" robot vacuum and mop, 2000pa suction & sonic mopping, robotic vacuum cleaner with multi-level mapping, mop floors and vacuum carpets in one clean, perfect for pet hair","B0B18N64YF","Mittory","B0B18N64YF",2000,120,"55;4","2000;2000;3;7;2;4","60;120;120;600",NA,"4","4","2400;2400;3;7","60;120;120;600","2400;2400;60;120;1;1;2;3;3;7;2400;600;4;2;1"
"616",1586,"B078MPFN55","neato robotics botvac d7 connected robot vacuum - laser navigation, wi-fi connectivity, ideal for corners, pet hair, carpets & hard floors","B078MPFN55","Neato Robotics","B08X1H8VGG,B078MPFN55",2000,120,NA,"","150;120",NA,"","",NA,"150;120","7"
"617",2215,"B08X1H8VGG","neato d10 intelligent robot vacuum cleaner–lasersmart nav, smart mapping, cleaning zones, wifi connected, 300-min runtime, powerful suction, max clean, corners, pet hair, xxl dustbin, alexa. 945-0446","B078MPFN55","Neato Robotics","B08X1H8VGG,B078MPFN55",2000,120,NA,"","300",NA,NA,NA,NA,"300;300;300","945;0446;10;5"
"618",2425,"B08RHMQC28","noisz by ilife s8 pro robot vacuum and mop 2 in 1, 2000pa, route planning, auto boosts on carpets, electrowall, good for hard floors, medium-pile carpets, gradient blue (nzs8 pro)","B08RHMQC28","NOISZ","B07TXYHC7C,B085VR2WYR,B08RHMQC28",2000,100,NA,"2000;2000;2000;2000;2000;2000;1500;800;1100;1",NA,NA,NA,NA,NA,"",""
"619",1744,"B086W6GSPW","comerio - es23 for smart robot vacuum self navigated rechargeable mop auto sweeper robot usb charge dry dust sweeper home","B086W6GSPW","comerio","B086W6GSPW",2000,90,"45;65;55;6","2000;7","90",NA,"8;5","8;5","1200","90","3;11;1200;8;55;5;1;1"
"620",277,"B08MPVB53B","creative unlimited sweeping robot household automatic cleaning machine usb rechargeable vacuum cleaner","B08MPVB53B","None/Brand","None",2000,90,NA,"2000","90",NA,NA,NA,"2000","90","2000;2000"
"621",286,"B08P2TV4PH","okp k7 robot vacuum cleaner, robotic vacuum cleaner, 120mins runtime cleans hard floors,blue","K7","OKP","None",2000,120,NA,NA,"120","120",NA,NA,NA,"120;120","2;4;4"
"622",362,"B0915C3KDD","okp k8 robot vacuum and mop combo, 2000pa super suction, integrated design of dust box water tank, self charging, robotic vacuums for pet hair, blue","K8","OKP","None",2000,150,NA,"2000;2000",NA,NA,NA,NA,NA,NA,"0;5"
"623",363,"B0915YCWD3","okp k3 robot vacuum and mop robot vacuum cleaner with self-charging and 2000pa strong suction,robotic vacuum cleaner with detachable mopping pad for hardfloor and carpet","K3","OKP","None",2000,100,NA,"2000;2000",NA,NA,"4;5","4;5",NA,"100","2;4;4;5;2;99;2;0;15"
"624",605,"B09YYQCX7B","okp k8 robot vacuum cleaner,2 in 1 robot vacuum cleaner and mop side brush/hepa/roller brush","K8","OKP","None",2000,150,NA,"2000",NA,NA,NA,NA,NA,"150",""
"625",1249,"B09BQC61N5","okp k3 robot vacuum cleaner with mopping cloth 2pics and plate 1pics","K3","OKP","None",2000,100,NA,"1;3;1",NA,NA,NA,NA,NA,NA,"2"
"626",1261,"B09CGB62LK","okp k3 robot vacuum 5 pics wet mopping and mopping cloth","K3","OKP","None",2000,100,NA,NA,NA,NA,NA,NA,NA,NA,""
"627",526,"B09MF7ZY78","robot vacuum cleaner, super-thin, strong suction,compatible with alexa,quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (2000pa, black)","B09MF7ZY78","PayLessHere","B09MFHJV42,B09MF7Y3L3,B09MH95X92,B09MF9TQX4,B09MFHCLBY",2000,150,NA,"2000;2000;2000","150","100",NA,NA,"3200;3200","150;100","3200;2;85;3200;3"
"628",2933,"B09MFHJV42","robot vacuum cleaner, super-thin, 2000pa strong suction,quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets","B09MF7ZY78","PayLessHere","B09MFHJV42,B09MF7Y3L3,B09MH95X92,B09MF9TQX4,B09MFHCLBY",2000,100,NA,"2000;2000;2000;4400;2000;4400","110",NA,NA,NA,"4400;4400","110","4400;4400;1;1;1"
"629",195,"B088WW1798","powbacksy intelligent robot vacuum-auto robotic vacuum cleaner with 2000pa powerful suction,household robot sweeping vacuum one-button start 360°smart sensor protection","B088WW1798","Powbacksy","None",2000,90,"45;65","2000;2000;3;7;3730;59;1200;3;7",NA,"90","3","3","1200;3;7","90;90","1200;6;7;6;8;90;3;3;7;1200;3730;59;1;1"
"630",1824,"B08NPSZFG4","robotic vacuum cleaner","B08NPSZFG4","ROBOMANN","B09SD8Y351",2000,400,NA,NA,"100",NA,NA,NA,NA,"100",""
"631",2578,"B09SD8Y351","robot vacuum and mop cleaner, robomann x9 adopt upgraded gyro navigation technology, app control, scheduled, 600ml dustbox, 400ml watertank, 120 mins runtime, compatible with alexa","B08NPSZFG4","ROBOMANN","B09SD8Y351",2000,400,NA,"2000;400",NA,"120",NA,NA,NA,"120",""
"632",191,"B088D7MN75","robomann380 smart navigating robotic vacuum cleaner with 2000pa strong suction, alexa & app connectivity for pet hair, carpet & all types of floor","B088D7MN75","ROBOMANN","None",2000,120,NA,"2000;1800;2000;2000;400","120",NA,NA,NA,"2600;2600","120","2600;2600;2;4;4;1;1"
"633",38,"B07F8ZQDSZ","roborock robot vacuum cleaner sweeping and mopping robotic vacuum with app control, 2000pa strong suction for thin carpet, pet hair and all types of floor","B07F8ZQDSZ","roborock","None",2000,100,NA,"2000;2000","100;60;50",NA,NA,NA,"5200","100;60;50","5200;5"
"634",47,"B07GPH2K9P","roborock robot vacuum and mop, robotic vacuum cleaner with lidar navigation, 2000pa strong suction, wi-fi connected, no-go zones, multi-floor mapping, selective room cleaning, ideal for home with pets","B07GPH2K9P","roborock","None",2000,180,NA,"2000;2000;2000;2000",NA,NA,"3","3",NA,"","3;2000"
"635",1644,"B07PTP8GJ5","roborock e4 mop robot vacuum and mop, 2000pa powerful suction, app control, scheduling and route planning, self-charging robotic vacuum cleaner, ideal for pets and carpets","e4","roborock","B07PTP8GJ5,B08MB3WHD8",2000,100,NA,"2000;2000",NA,NA,NA,NA,NA,"","2;4"
"636",2394,"B08MB3WHD8","roborock e4 mop robot vacuum and mop cleaner, internal route plan (renewed)","e4","roborock","B07PTP8GJ5,B08MB3WHD8",2000,100,NA,"2000",NA,NA,NA,NA,NA,NA,""
"637",113,"B07YBWNQBC","roborock e4 mop robot vacuum with route planning (renewed)","e4","roborock","B07YBWNQBC",2000,100,NA,"2000","100;60;50",NA,NA,NA,NA,"100;60;50","2;4"
"638",687,"B087T6Y95R","roborock e4 robot vacuum cleaner and water tank bundle","e4","roborock","None",2000,100,NA,"2000",NA,NA,"9","9","5200",NA,"5200;9"
"639",742,"B08C9JSSY5","roborock e4 robot vacuum cleaner with e4 water tank and magnetic strip kit","e4","roborock","None",2000,100,NA,"2000",NA,NA,"9","9","5200",NA,"5200;9;1;831;217;6425;1"
"640",743,"B08C9RR854","roborock e4 robot vacuum cleaner and magnetic strip bundle","e4","roborock","None",2000,100,NA,"2000",NA,NA,NA,NA,"5200",NA,"5200"
"641",91,"B07TXGQS3H","roborock s45max robot vacuum - precision navigation, strong suction, ideal for pet hair & most floor types","s45","roborock","None",2000,180,NA,"2000","180",NA,NA,NA,NA,"180",""
"642",217,"B08CNCB44L","roborock s4 max robot vacuum with lidar navigation, 2000pa strong suction, multi-level mapping, no-go zones, ideal for carpets and pets robotic vacuum","s4max","roborock","B09N3JKFFY,B09NM56KJM,B08CNCB44L",2000,180,NA,"2000;2000",NA,"180",NA,NA,NA,"180","2;4"
"643",1019,"B08TM4Y7FY","roborock s4 max robot vacuum with lidar navigation, multi-level mapping(renewed)","s4max","roborock","None",2000,180,NA,"2000;4",NA,NA,NA,NA,NA,NA,""
"644",24,"B0792BWMV4","roborock s5 robot vacuum cleaner (white)","s5","roborock","B08Z88VWKC,B091Y9745N,B0792BWMV4",2000,150,NA,"2000",NA,NA,NA,NA,NA,"150","5"
"645",171,"B086DNKQVB","roborock s5 robot vacuum cleaner and 2 piece of mop cloths kit","s5","roborock","None",2000,150,NA,"2000","150",NA,NA,NA,"5200","150","5200"
"646",661,"B086DMCK83","roborock s5 robot vacuum cleaner and 30 pcs cloths kit","s5","roborock","None",2000,150,NA,"2000","150",NA,"9","9","5200","150","5200;9"
"647",662,"B086DMF8P8","roborock s5 robot vacuum cleaner and 2 piece of mop cloths kit","s5","roborock","None",2000,150,NA,"2000","150",NA,"9","9","5200","150","5200;9"
"648",64,"B07MWJB9MZ","roborock s50 robotic vacuum and mop cleaner, 2000pa super power suction & wi-fi connectivity and smart navigating robot vacuum with 5200mah battery capacity for pet hair, carpet & hard floor","s50","roborock","None",2000,60,NA,"2000;2000;2000;2000","60",NA,"2;5","2;5","5200;5200;5200;5200","60","5200;2;5200;5200;5200;2;5;50"
"649",118,"B07ZNJ6Q9X","roborock s5 max robot vacuum and mop cleaner, self-charging robotic vacuum, lidar navigation, selective room cleaning, no-mop zones, 2000pa powerful suction, 180mins runtime, works with alexa","s5max","roborock","B07ZNJ6Q9X,B07ZVCPDB4",2000,180,NA,"2000;2000","180","180",NA,NA,NA,"180;180",""
