,market_ids,asin,asin,variationCSV.x,listed_date,salesRANK,prices,rating,ave_rating,color,itemLength.y,itemWidth.y,itemHeight.y,itemWeight,Fra_income
66576,2016-07,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,3,327,152,4.25,Black,432,457,127,5216,68949540
67034,2016-08,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,2697,319,398,4.3,Black,432,457,127,5216,68844780
69535,2016-10,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,63,339.96,508,4.35,Black,432,457,127,5216,69141600
70271,2016-11,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,157,249.99,522,4.3,Black,432,457,127,5216,69054300
71579,2016-12,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,46,249,3903,4.375,Black,432,457,127,5216,68955360
71956,2017-01,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,5323,325,661,4.25,Black,432,457,127,5216,70567200
73506,2017-02,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,22865,328,695,4.24,Black,432,457,127,5216,70709760
84618,2018-01,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,3183,269.99,809,4.3,Black,432,457,127,5216,72162000
85235,2018-02,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,1271,238.46,830,4.24,Black,432,457,127,5216,71880000
89615,2018-06,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,694,243.09,938,4.6,Black,432,457,127,5216,72792000
90368,2018-07,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,686,224.99,970,4.3,Black,432,457,127,5216,72492000
91099,2018-08,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,12607,224.99,1001,4.25,Black,432,457,127,5216,72786000
92765,2018-10,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,1621,248.99,1017,4.65,Black,432,457,127,5216,73428000
94392,2018-11,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,1981,229,1028,4.25,Black,432,457,127,5216,73482000
94763,2018-12,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,1903,289,1044,4.233333333,Black,432,457,127,5216,73536000
96245,2019-01,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,53718,229,1063,4.26,Black,432,457,127,5216,73335570
96989,2019-02,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,27032,203.25,1064,4.24,Black,432,457,127,5216,73191810
97941,2019-03,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,3,222.86,1082,4.25,Black,432,457,127,5216,73269680
99703,2019-05,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,645,199,1155,4.2625,Black,432,457,127,5216,73383490
102473,2019-07,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,1336,149.99,1275,4.3,Black,432,457,127,5216,73275670
104399,2019-09,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,1182,229.99,1269,4.25,Black,432,457,127,5216,73754870
104696,2019-10,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,2451,245.99,1317,4.25,Black,432,457,127,5216,74168180
105730,2019-11,B00IPEZKBW,B00IPEZKBW,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,439,218.99,1378,4.65,Black,432,457,127,5216,74174170
107133,2019-12,B00IPEZKBW,B01FS67F3U,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,248,208.35,1590,4.572807018,Black,432,457,127,5216,74401790
109450,2020-02,B00IPEZKBW,B01FS67F3U,"B00IPEZKBW,B07VJQG6FN,B07Z2864P3,B07Z277N74,B07Z27CKPZ",01/06/2016 00:00,1349,212,2229,4.352941176,Black,432,457,127,5216,75361600
71838,2017-01,B01FS67F3U,B01FS67F3U,None,17/05/2016 00:00,83099,119.99,NA,3.2,Black-white,390,350,110,2500,70567200
74235,2017-03,B01FS67F3U,B01FS67F3U,None,17/05/2016 00:00,92668,60,NA,3.25,Black-white,390,350,110,2500,70424640
75367,2017-04,B01FS67F3U,B01FS67F3U,None,17/05/2016 00:00,74002,39,NA,3.5,Black-white,390,350,110,2500,70751340
79909,2017-09,B01FS67F3U,B01FS67F3U,None,17/05/2016 00:00,291253,109.9,NA,3.55,Black-white,390,350,110,2500,71072100
84197,2018-01,B01FS67F3U,B01FS67F3U,None,17/05/2016 00:00,118928,88.9,NA,3.5,Black-white,390,350,110,2500,72162000
85650,2018-02,B01FS67F3U,B01G6XTDA2,None,17/05/2016 00:00,180075,99.99,NA,3.4,Black-white,390,350,110,2500,71880000
86323,2018-03,B01FS67F3U,B01J2WUUVK,None,17/05/2016 00:00,341834,99.99,NA,3.1,Black-white,390,350,110,2500,71922000
75505,2017-04,B01G6XTDA2,B01J2WUUVK,None,04/05/2016 00:00,2256134,80,NA,1.5,Black With White,344,344,91,3000,70751340
73751,2017-02,B01J2WUUVK,B01J2WUUVK,None,03/09/2016 00:00,128033,299,NA,4.6,Black,330,330,80,3175,70709760
76329,2017-05,B01J2WUUVK,B01J2WUUVK,None,03/09/2016 00:00,38225,229,NA,4.55,Black,330,330,80,3175,70804800
78576,2017-07,B01J2WUUVK,B01LYCLS24,None,03/09/2016 00:00,26795,229,NA,4.5,Black,330,330,80,3175,70383060
82036,2017-11,B01J2WUUVK,B01LYCLS24,None,03/09/2016 00:00,132936,299,NA,4.2,Black,330,330,80,3175,71404740
70180,2016-11,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,90,219.99,NA,4.55,Black,330,326,78,3021,69054300
71068,2016-12,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,299,175.99,NA,4.46,Black,330,326,78,3021,68955360
72018,2017-01,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,5169,219.99,NA,4.65,Black,330,326,78,3021,70567200
73091,2017-02,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,1301,219.99,NA,4.65,Black,330,326,78,3021,70709760
74131,2017-03,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,4,99.99,NA,4.633333333,Black,330,326,78,3021,70424640
75516,2017-04,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,50,90.5,NA,4.55,Black,330,326,78,3021,70751340
76099,2017-05,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,2,149.59,NA,4.5,Black,330,326,78,3021,70804800
79017,2017-08,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,37,10.54,NA,4.45,Black,330,326,78,3021,70757280
82217,2017-11,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,239,197.99,NA,4.34,Black,330,326,78,3021,71404740
82810,2017-12,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,2696,259.99,NA,4.35,Black,330,326,78,3021,71434440
83789,2018-01,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,4973,191.49,NA,4.242857143,Black,330,326,78,3021,72162000
85982,2018-03,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,5590,249.99,NA,4.266666667,Black,330,326,78,3021,71922000
93557,2018-10,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,11554,260.5,NA,4.307692308,Black,330,326,78,3021,73428000
98653,2019-03,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,8170,179.99,NA,4.133333333,Black,330,326,78,3021,73269680
105509,2019-10,B01LYCLS24,B01LYCLS24,None,30/09/2016 00:00,69410,389.35,NA,4,Black,330,326,78,3021,74168180
106189,2019-11,B01LYCLS24,B01MQIGKMM,None,30/09/2016 00:00,12169,199.99,NA,4.14,Black,330,326,78,3021,74174170
107476,2019-12,B01LYCLS24,B01MQIGKMM,None,30/09/2016 00:00,21857,209.99,NA,4.5,Black,330,326,78,3021,74401790
71601,2016-12,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,6063,99.99,NA,5,White,74,279,279,1588,68955360
72479,2017-01,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,55719,109.99,NA,4.45,White,74,279,279,1588,70567200
73039,2017-02,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,91239,109.99,NA,4.466666667,White,74,279,279,1588,70709760
76164,2017-05,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,15497,99.99,NA,4.575,White,74,279,279,1588,70804800
76935,2017-06,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,10545,99.99,NA,4.471428571,White,74,279,279,1588,70317720
78530,2017-07,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,7354,99.99,NA,4.333333333,White,74,279,279,1588,70383060
79740,2017-08,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,16222,99.99,NA,4.15,White,74,279,279,1588,70757280
79919,2017-09,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,11307,99.99,NA,4.05,White,74,279,279,1588,71072100
80806,2017-10,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,3920,99.99,NA,3.95,White,74,279,279,1588,71327520
82652,2017-11,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,300,90.49,NA,3.954545455,White,74,279,279,1588,71404740
83900,2018-01,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,5789,74.99,NA,4.5,White,74,279,279,1588,72162000
85575,2018-02,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,3348,97.49,NA,3.933333333,White,74,279,279,1588,71880000
86148,2018-03,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,2721,89.89,NA,3.966666667,White,74,279,279,1588,71922000
87529,2018-04,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,731,88.39,NA,3.94,White,74,279,279,1588,72648000
89449,2018-06,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,3178,80,NA,4.25,White,74,279,279,1588,72792000
91158,2018-08,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,15114,89.99,NA,2.8,White,74,279,279,1588,72786000
95343,2018-12,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,655,84.99,NA,3.75,White,74,279,279,1588,73536000
97051,2019-02,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,2359,84.99,NA,3.7,White,74,279,279,1588,73191810
97860,2019-03,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,3363,84.99,NA,3.65,White,74,279,279,1588,73269680
100671,2019-05,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,1579,89.98,NA,3.5,White,74,279,279,1588,73383490
101152,2019-06,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,4351,85.99,NA,3.55,White,74,279,279,1588,73281660
102387,2019-07,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,4582,77.39,NA,3.7,White,74,279,279,1588,73275670
103533,2019-08,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,12554,85.99,NA,3.5,White,74,279,279,1588,73521260
104331,2019-09,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,23723,64.95,NA,3.433333333,White,74,279,279,1588,73754870
106198,2019-11,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,30118,77.39,NA,3.570769231,White,74,279,279,1588,74174170
106876,2019-12,B01MQIGKMM,B01MQIGKMM,None,14/11/2016 00:00,14865,77.39,NA,3.593902439,White,74,279,279,1588,74401790
108824,2020-02,B01MQIGKMM,B01MU4WAUI,None,14/11/2016 00:00,34322,85.88,NA,3.555555556,White,74,279,279,1588,75361600
109794,2020-03,B01MQIGKMM,B01MU4WAUI,None,14/11/2016 00:00,41695,79.97,NA,3.45,White,74,279,279,1588,75975680
72342,2017-01,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,63792,395,NA,5,White,345,345,96,3810,70567200
73383,2017-02,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,25757,300,NA,4,White,345,345,96,3810,70709760
73971,2017-03,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,10189,286.79,NA,4.45,White,345,345,96,3810,70424640
74819,2017-04,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,12914,269,NA,4.5,White,345,345,96,3810,70751340
76451,2017-05,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,10819,269,NA,4.566666667,White,345,345,96,3810,70804800
77142,2017-06,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,4160,279,NA,4.32,White,345,345,96,3810,70317720
77889,2017-07,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,4652,299,NA,4.55,White,345,345,96,3810,70383060
79615,2017-08,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,3089,299,NA,4.7,White,345,345,96,3810,70757280
80388,2017-09,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,4916,249,NA,4.655555556,White,345,345,96,3810,71072100
83161,2017-12,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,3724,356.19,NA,4.525,White,345,345,96,3810,71434440
84968,2018-02,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,18644,367,NA,4.44,White,345,345,96,3810,71880000
87042,2018-04,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,37729,395.39,NA,4.2,White,345,345,96,3810,72648000
91057,2018-08,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,537,349.99,NA,4.207692308,White,345,345,96,3810,72786000
94695,2018-11,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,706,266,NA,4.044444444,White,345,345,96,3810,73482000
97268,2019-02,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,39317,266,NA,3.9,White,345,345,96,3810,73191810
97837,2019-03,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,43825,335,NA,3.95,White,345,345,96,3810,73269680
99152,2019-04,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,49865,266,NA,3.8,White,345,345,96,3810,73389480
101374,2019-06,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,89194,266,NA,3.85,White,345,345,96,3810,73281660
102921,2019-08,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,74529,332.82,NA,3.75,White,345,345,96,3810,73521260
106842,2019-12,B01MU4WAUI,B01MU4WAUI,None,28/12/2016 00:00,130137,329.99,NA,3.8,White,345,345,96,3810,74401790
108484,2020-01,B01MU4WAUI,B01N2JK1IU,None,28/12/2016 00:00,144465,364.99,NA,3.75,White,345,345,96,3810,75550080
108955,2020-02,B01MU4WAUI,B01N2JK1IU,None,28/12/2016 00:00,148513,364.99,NA,3.753333333,White,345,345,96,3810,75361600
96971,2019-02,B01N2JK1IU,B01N2JK1IU,None,21/11/2016 00:00,23577,179.99,NA,5,None,460,356,142,4296,73191810
98368,2019-03,B01N2JK1IU,B01N2JK1IU,None,21/11/2016 00:00,39739,179.99,NA,4.45,None,460,356,142,4296,73269680
99049,2019-04,B01N2JK1IU,B01N2JK1IU,None,21/11/2016 00:00,48501,189.99,NA,4.55,None,460,356,142,4296,73389480
99874,2019-05,B01N2JK1IU,B01N2JK1IU,None,21/11/2016 00:00,37316,169.99,NA,4.24,None,460,356,142,4296,73383490
101161,2019-06,B01N2JK1IU,B01N9P4NH5,None,21/11/2016 00:00,5204,180,NA,4,None,460,356,142,4296,73281660
102096,2019-07,B01N2JK1IU,B06X1F3HXG,None,21/11/2016 00:00,533347,180,NA,3.95,None,460,356,142,4296,73275670
99868,2019-05,B01N9P4NH5,B06X1F3HXG,"B09VYSWTS8,B08K78Q9GC,B01N9P4NH5",07/01/2017 00:00,11676,100,NA,4.1,Iron Gray,310,310,76,2223,73383490
75902,2017-05,B06X1F3HXG,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,25181,188,NA,4.26,V5s Pro,300,300,76,2223,70804800
76859,2017-06,B06X1F3HXG,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,32204,167.39,NA,4.1,V5s Pro,300,300,76,2223,70317720
78195,2017-07,B06X1F3HXG,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,416,167.19,NA,4.1,V5s Pro,300,300,76,2223,70383060
81481,2017-10,B06X1F3HXG,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,882,185.1,NA,4.042857143,V5s Pro,300,300,76,2223,71327520
81920,2017-11,B06X1F3HXG,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,329,100,NA,4.054545455,V5s Pro,300,300,76,2223,71404740
83251,2017-12,B06X1F3HXG,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,436,93.5,NA,4.05,V5s Pro,300,300,76,2223,71434440
85387,2018-02,B06X1F3HXG,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,1760,139.99,NA,4,V5s Pro,300,300,76,2223,71880000
89333,2018-06,B06X1F3HXG,B06X1F3HXG,"B06X1F3HXG,B08NWS3F8H",20/02/2017 00:00,2411,164.98,NA,3.947368421,V5s Pro,300,300,76,2223,72792000
