,asin,com,market_ids,variation,listed_date,salesRANK,prices,ave_rating,color,itemLength,itemWidth,itemHeight,itemWeight,Fra_income,sales,Brand,Firm,suction,isEligibleForSuperSaverShipping,Wok_1charge,year,pro_age
487,B07FHYCB1R,2019-12B07FHYCB1R,2019-12,B07FHYCB1R,01/07/2018 00:00,106926,86.99,3.4,Pink,381,114,356,1600,74401790,163,B074MD221N,FENGRUI,1000,FALSE,150,2019,3
488,B07FHYPBFP,2018-11B07FHYPBFP,2018-11,"B07FHYVBTD,B07FHYPBFP",01/07/2018 00:00,12341,136,5,Pink,469.9,388.62,157.48,1588,73482000,2076,B07FHYPBFP,FHENGRUI,1200,FALSE,150,2018,4
489,B07FHYPBFP,2019-04B07FHYPBFP,2019-04,"B07FHYVBTD,B07FHYPBFP",01/07/2018 00:00,20402,259,3.8,Pink,469.9,388.62,157.48,1588,73389480,1387,B07FHYPBFP,FHENGRUI,1200,FALSE,150,2019,3
490,B07FHYPBFP,2019-12B07FHYPBFP,2019-12,"B07FHYVBTD,B07FHYPBFP",01/07/2018 00:00,27127,129,4,Pink,469.9,388.62,157.48,1588,74401790,1097,B07FHYPBFP,FHENGRUI,1200,FALSE,150,2019,3
491,B07FHYVBTD,2019-01B07FHYVBTD,2019-01,"B07FHYVBTD,B07FHYPBFP",01/07/2018 00:00,237656,136,3.2,Gold,474.98,396.24,157.48,1588,73335570,1,B07FHYPBFP,FHENGRUI,1200,FALSE,150,2019,3
492,B07FHYVBTD,2019-02B07FHYVBTD,2019-02,"B07FHYVBTD,B07FHYPBFP",01/07/2018 00:00,342439,136,3.15,Gold,474.98,396.24,157.48,1588,73191810,1,B07FHYPBFP,FHENGRUI,1200,FALSE,150,2019,3
493,B07FHYVBTD,2018-11B07FHYVBTD,2018-11,"B07FHYVBTD,B07FHYPBFP",01/07/2018 00:00,14169,136,5,Gold,474.98,396.24,157.48,1588,73482000,1854,B07FHYPBFP,FHENGRUI,1200,FALSE,150,2018,4
494,B07FHYVBTD,2019-12B07FHYVBTD,2019-12,"B07FHYVBTD,B07FHYPBFP",01/07/2018 00:00,56555,129,3.8,Gold,474.98,396.24,157.48,1588,74401790,567,B07FHYPBFP,FHENGRUI,1200,FALSE,150,2019,3
495,B07FY4PRGZ,2019-08B07FY4PRGZ,2019-08,None,22/08/2018 00:00,162283,479.98,4.2,None,350,350,100,3493,73521260,1,B07FY4PRGZ,360,1800,FALSE,110,2019,3
496,B07FY4PRGZ,2019-01B07FY4PRGZ,2019-01,None,22/08/2018 00:00,11021,399.98,4.529411765,None,350,350,100,3493,73335570,2278,B07FY4PRGZ,360,1800,FALSE,110,2019,3
497,B07FY4PRGZ,2020-01B07FY4PRGZ,2020-01,None,22/08/2018 00:00,167183,407.98,4.2,None,350,350,100,3493,75550080,1,B07FY4PRGZ,360,1800,FALSE,110,2020,2
498,B07FY4PRGZ,2019-05B07FY4PRGZ,2019-05,None,22/08/2018 00:00,69557,479.99,4.3,None,350,350,100,3493,73383490,463,B07FY4PRGZ,360,1800,FALSE,110,2019,3
499,B07FY4PRGZ,2019-04B07FY4PRGZ,2019-04,None,22/08/2018 00:00,47223,419.99,4.15,None,350,350,100,3493,73389480,643,B07FY4PRGZ,360,1800,FALSE,110,2019,3
500,B07FY4PRGZ,2019-03B07FY4PRGZ,2019-03,None,22/08/2018 00:00,24404,399.98,4.25,None,350,350,100,3493,73269680,1194,B07FY4PRGZ,360,1800,FALSE,110,2019,3
501,B07FY4PRGZ,2020-02B07FY4PRGZ,2020-02,None,22/08/2018 00:00,144907,407.98,4.1,None,350,350,100,3493,75361600,1,B07FY4PRGZ,360,1800,FALSE,110,2020,2
502,B07FY4PRGZ,2019-07B07FY4PRGZ,2019-07,None,22/08/2018 00:00,32289,479.99,4.25,None,350,350,100,3493,73275670,935,B07FY4PRGZ,360,1800,FALSE,110,2019,3
503,B07FY4PRGZ,2018-11B07FY4PRGZ,2018-11,None,22/08/2018 00:00,25269,398.98,4.744444444,None,350,350,100,3493,73482000,1163,B07FY4PRGZ,360,1800,FALSE,110,2018,4
504,B07FY4PRGZ,2019-06B07FY4PRGZ,2019-06,None,22/08/2018 00:00,21390,362,4.25,None,350,350,100,3493,73281660,1331,B07FY4PRGZ,360,1800,FALSE,110,2019,3
505,B07FY4PRGZ,2018-10B07FY4PRGZ,2018-10,None,22/08/2018 00:00,3005,459,5,None,350,350,100,3493,73428000,5118,B07FY4PRGZ,360,1800,FALSE,110,2018,4
506,B07FY4PRGZ,2018-12B07FY4PRGZ,2018-12,None,22/08/2018 00:00,7358,399.98,4.733333333,None,350,350,100,3493,73536000,2875,B07FY4PRGZ,360,1800,FALSE,110,2018,4
507,B07FZY36W7,2019-12B07FZY36W7,2019-12,B07FZY36W7,29/07/2018 00:00,723280,151.86,3.8,White 900pa,495,361,170,2800,74401790,1,B07FZY36W7,EYUGLE,900,FALSE,60,2019,3
508,B07FZY36W7,2020-01B07FZY36W7,2020-01,B07FZY36W7,29/07/2018 00:00,754514,194.95,3.733333333,White 900pa,495,361,170,2800,75550080,1,B07FZY36W7,EYUGLE,900,FALSE,60,2020,2
509,B07FZY36W7,2020-02B07FZY36W7,2020-02,B07FZY36W7,29/07/2018 00:00,741749,189.99,3.766666667,White 900pa,495,361,170,2800,75361600,1,B07FZY36W7,EYUGLE,900,FALSE,60,2020,2
510,B07FZY36W7,2019-04B07FZY36W7,2019-04,B07FZY36W7,29/07/2018 00:00,60828,99.99,4.1,White 900pa,495,361,170,2800,73389480,533,B07FZY36W7,EYUGLE,900,FALSE,60,2019,3
511,B07FZY36W7,2019-05B07FZY36W7,2019-05,B07FZY36W7,29/07/2018 00:00,47320,109.99,4.033333333,White 900pa,495,361,170,2800,73383490,642,B07FZY36W7,EYUGLE,900,FALSE,60,2019,3
512,B07FZY36W7,2019-07B07FZY36W7,2019-07,B07FZY36W7,29/07/2018 00:00,41766,109.99,4.15,White 900pa,495,361,170,2800,73275670,750,B07FZY36W7,EYUGLE,900,FALSE,60,2019,3
513,B07FZY36W7,2019-06B07FZY36W7,2019-06,B07FZY36W7,29/07/2018 00:00,35486,99.99,4,White 900pa,495,361,170,2800,73281660,872,B07FZY36W7,EYUGLE,900,FALSE,60,2019,3
514,B07FZY36W7,2019-02B07FZY36W7,2019-02,B07FZY36W7,29/07/2018 00:00,9380,109.99,3.93,White 900pa,495,361,170,2800,73191810,2585,B07FZY36W7,EYUGLE,900,FALSE,60,2019,3
515,B07FZY36W7,2019-03B07FZY36W7,2019-03,B07FZY36W7,29/07/2018 00:00,6224,101.99,3.8,White 900pa,495,361,170,2800,73269680,3069,B07FZY36W7,EYUGLE,900,FALSE,60,2019,3
516,B07FZY36W7,2018-11B07FZY36W7,2018-11,B07FZY36W7,29/07/2018 00:00,376,125.99,3.966666667,White 900pa,495,361,170,2800,73482000,16097,B07FZY36W7,EYUGLE,900,FALSE,60,2018,4
517,B07FZY36W7,2018-12B07FZY36W7,2018-12,B07FZY36W7,29/07/2018 00:00,351,128.99,3.760869565,White 900pa,495,361,170,2800,73536000,16799,B07FZY36W7,EYUGLE,900,FALSE,60,2018,4
518,B07FZY36W7,2019-01B07FZY36W7,2019-01,B07FZY36W7,29/07/2018 00:00,143,125.99,3.9,White 900pa,495,361,170,2800,73335570,24888,B07FZY36W7,EYUGLE,900,FALSE,60,2019,3
519,B07G268NSX,2019-04B07G268NSX,2019-04,None,30/07/2018 00:00,104146,219.9,2.5,None,330,330,76,2177,73389480,186,a4s,ILIFE,2000,FALSE,100,2019,3
520,B07G4SRN7B,2018-09B07G4SRN7B,2018-09,None,21/07/2017 00:00,315922,170,4.1,Gray,330,330,76,2177,73164000,1,a4s,ILIFE,2000,FALSE,100,2018,4
521,B07G4SRN7B,2018-12B07G4SRN7B,2018-12,None,21/07/2017 00:00,172388,200,4.4,Gray,330,330,76,2177,73536000,1,a4s,ILIFE,2000,FALSE,100,2018,4
522,B07G4SRN7B,2019-01B07G4SRN7B,2019-01,None,21/07/2017 00:00,262886,198.99,4.05,Gray,330,330,76,2177,73335570,1,a4s,ILIFE,2000,FALSE,100,2019,3
523,B07G4SRN7B,2019-07B07G4SRN7B,2019-07,None,21/07/2017 00:00,208750,204.93,4.4,Gray,330,330,76,2177,73275670,1,a4s,ILIFE,2000,FALSE,100,2019,3
524,B07G4SRN7B,2019-08B07G4SRN7B,2019-08,None,21/07/2017 00:00,262113,204.88,4.1,Gray,330,330,76,2177,73521260,1,a4s,ILIFE,2000,FALSE,100,2019,3
525,B07G4SRN7B,2020-02B07G4SRN7B,2020-02,None,21/07/2017 00:00,447582,179.99,4.3,Gray,330,330,76,2177,75361600,1,a4s,ILIFE,2000,FALSE,100,2020,2
526,B07G4SRN7B,2020-03B07G4SRN7B,2020-03,None,21/07/2017 00:00,200207,168.99,4.4,Gray,330,330,76,2177,75975680,1,a4s,ILIFE,2000,FALSE,100,2020,2
527,B07G4SRN7B,2019-04B07G4SRN7B,2019-04,None,21/07/2017 00:00,102853,179.99,3.966666667,Gray,330,330,76,2177,73389480,196,a4s,ILIFE,2000,FALSE,100,2019,3
528,B07G4SRN7B,2020-01B07G4SRN7B,2020-01,None,21/07/2017 00:00,96130,139.98,4.2,Gray,330,330,76,2177,75550080,250,a4s,ILIFE,2000,FALSE,100,2020,2
529,B07G94BYGQ,2019-05B07G94BYGQ,2019-05,B09QBSZ7VR,15/10/2018 00:00,374516,115.99,3.8,White,543.56,406.4,147.32,3538,73383490,1,B07G94BYGQ,FMART,1200,FALSE,90,2019,3
530,B07G94BYGQ,2020-02B07G94BYGQ,2020-02,B09QBSZ7VR,15/10/2018 00:00,116859,149.99,4.05,White,543.56,406.4,147.32,3538,75361600,84,B07G94BYGQ,FMART,1200,FALSE,90,2020,2
531,B07G94BYGQ,2019-07B07G94BYGQ,2019-07,B09QBSZ7VR,15/10/2018 00:00,105116,99.99,3.7,White,543.56,406.4,147.32,3538,73275670,178,B07G94BYGQ,FMART,1200,FALSE,90,2019,3
532,B07G94BYGQ,2019-06B07G94BYGQ,2019-06,B09QBSZ7VR,15/10/2018 00:00,104300,115.99,3.7,White,543.56,406.4,147.32,3538,73281660,184,B07G94BYGQ,FMART,1200,FALSE,90,2019,3
533,B07G94BYGQ,2019-04B07G94BYGQ,2019-04,B09QBSZ7VR,15/10/2018 00:00,68521,259.99,3.5,White,543.56,406.4,147.32,3538,73389480,471,B07G94BYGQ,FMART,1200,FALSE,90,2019,3
534,B07G94BYGQ,2019-02B07G94BYGQ,2019-02,B09QBSZ7VR,15/10/2018 00:00,57220,99.99,5,White,543.56,406.4,147.32,3538,73191810,561,B07G94BYGQ,FMART,1200,FALSE,90,2019,3
535,B07G94BYGQ,2020-01B07G94BYGQ,2020-01,B09QBSZ7VR,15/10/2018 00:00,56636,154.99,3.866666667,White,543.56,406.4,147.32,3538,75550080,566,B07G94BYGQ,FMART,1200,FALSE,90,2020,2
536,B07G94BYGQ,2019-03B07G94BYGQ,2019-03,B09QBSZ7VR,15/10/2018 00:00,31959,99.99,4.1,White,543.56,406.4,147.32,3538,73269680,941,B07G94BYGQ,FMART,1200,FALSE,90,2019,3
537,B07GDHPWCS,2019-10B07GDHPWCS,2019-10,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,121605,529.99,4,Black/White,353,353,84,5443,74168180,46,711,ECOVACS,1000,FALSE,130,2019,3
538,B07GDHPWCS,2020-01B07GDHPWCS,2020-01,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,108719,399.96,4,Black/White,353,353,84,5443,75550080,149,711,ECOVACS,1000,FALSE,130,2020,2
539,B07GDHPWCS,2019-03B07GDHPWCS,2019-03,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,59329,329.19,4.5,Black/White,353,353,84,5443,73269680,545,711,ECOVACS,1000,FALSE,130,2019,3
540,B07GDHPWCS,2019-08B07GDHPWCS,2019-08,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,53745,324.99,4.15,Black/White,353,353,84,5443,73521260,589,711,ECOVACS,1000,FALSE,130,2019,3
541,B07GDHPWCS,2019-01B07GDHPWCS,2019-01,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,52547,329.19,3.933333333,Black/White,353,353,84,5443,73335570,599,711,ECOVACS,1000,FALSE,130,2019,3
542,B07GDHPWCS,2019-09B07GDHPWCS,2019-09,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,50139,325.99,4.15,Black/White,353,353,84,5443,73754870,618,711,ECOVACS,1000,FALSE,130,2019,3
543,B07GDHPWCS,2019-05B07GDHPWCS,2019-05,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,47770,299.99,4.266666667,Black/White,353,353,84,5443,73383490,637,711,ECOVACS,1000,FALSE,130,2019,3
544,B07GDHPWCS,2019-02B07GDHPWCS,2019-02,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,47383,399.98,4.25,Black/White,353,353,84,5443,73191810,640,711,ECOVACS,1000,FALSE,130,2019,3
545,B07GDHPWCS,2019-06B07GDHPWCS,2019-06,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,38983,340.06,4.233333333,Black/White,353,353,84,5443,73281660,804,711,ECOVACS,1000,FALSE,130,2019,3
546,B07GDHPWCS,2020-02B07GDHPWCS,2020-02,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,23907,299.99,4.066666667,Black/White,353,353,84,5443,75361600,1212,711,ECOVACS,1000,FALSE,130,2020,2
547,B07GDHPWCS,2018-12B07GDHPWCS,2018-12,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,23290,349.99,4.22,Black/White,353,353,84,5443,73536000,1234,711,ECOVACS,1000,FALSE,130,2018,4
548,B07GDHPWCS,2019-12B07GDHPWCS,2019-12,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,21223,269.99,2.933333333,Black/White,353,353,84,5443,74401790,1341,711,ECOVACS,1000,FALSE,130,2019,3
549,B07GDHPWCS,2018-11B07GDHPWCS,2018-11,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,1288,299.98,5,Black/White,353,353,84,5443,73482000,8753,711,ECOVACS,1000,FALSE,130,2018,4
550,B07GDHPWCS,2019-04B07GDHPWCS,2019-04,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,918,269.99,4.6,Black/White,353,353,84,5443,73389480,10368,711,ECOVACS,1000,FALSE,130,2019,3
551,B07GDHPWCS,2019-11B07GDHPWCS,2019-11,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,290,521.99,3.533333333,Black/White,353,353,84,5443,74174170,18512,711,ECOVACS,1000,FALSE,130,2019,3
552,B07GDHPWCS,2019-07B07GDHPWCS,2019-07,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,260,269.99,4.133333333,Black/White,353,353,84,5443,73275670,19354,711,ECOVACS,1000,FALSE,130,2019,3
553,B07GDHPWCS,2020-03B07GDHPWCS,2020-03,"B07GDHPWCS,B07W4S99CM",14/03/2018 00:00,98,299.96,3.9,Black/White,353,353,84,5443,75975680,28105,711,ECOVACS,1000,FALSE,130,2020,2
554,B07GNPDMRP,2019-01B07GNPDMRP,2019-01,"B07GNPDMRP,B07TJTJRWG,B0B58Q3YQ6,B07Z27H651",24/10/2018 00:00,37649,949,3.716666667,Black,339,339,92,3375,73335570,830,i7+,iRobot,1700,TRUE,75,2019,3
555,B07GNPDMRP,2018-11B07GNPDMRP,2018-11,"B07GNPDMRP,B07TJTJRWG,B0B58Q3YQ6,B07Z27H651",24/10/2018 00:00,6842,948.98,3.775,Black,339,339,92,3375,73482000,2925,i7+,iRobot,1700,TRUE,75,2018,4
556,B07GNPDMRP,2019-07B07GNPDMRP,2019-07,"B07GNPDMRP,B07TJTJRWG,B0B58Q3YQ6,B07Z27H651",24/10/2018 00:00,5881,939,4.066666667,Black,339,339,92,3375,73275670,3265,i7+,iRobot,1700,TRUE,75,2019,3
557,B07GNPDMRP,2019-06B07GNPDMRP,2019-06,"B07GNPDMRP,B07TJTJRWG,B0B58Q3YQ6,B07Z27H651",24/10/2018 00:00,5284,939,3.983333333,Black,339,339,92,3375,73281660,3608,i7+,iRobot,1700,TRUE,75,2019,3
558,B07GNPDMRP,2019-10B07GNPDMRP,2019-10,"B07GNPDMRP,B07TJTJRWG,B0B58Q3YQ6,B07Z27H651",24/10/2018 00:00,4773,947,4.05,Black,339,339,92,3375,74168180,3900,i7+,iRobot,1700,TRUE,75,2019,3
559,B07GNPDMRP,2019-03B07GNPDMRP,2019-03,"B07GNPDMRP,B07TJTJRWG,B0B58Q3YQ6,B07Z27H651",24/10/2018 00:00,3951,999,4.218181818,Black,339,339,92,3375,73269680,4372,i7+,iRobot,1700,TRUE,75,2019,3
560,B07GNPDMRP,2019-02B07GNPDMRP,2019-02,"B07GNPDMRP,B07TJTJRWG,B0B58Q3YQ6,B07Z27H651",24/10/2018 00:00,3778,999,4.271428571,Black,339,339,92,3375,73191810,4471,i7+,iRobot,1700,TRUE,75,2019,3
561,B07GNPDMRP,2020-01B07GNPDMRP,2020-01,"B07GNPDMRP,B07TJTJRWG,B0B58Q3YQ6,B07Z27H651",24/10/2018 00:00,2710,770,4.316666667,Black,339,339,92,3375,75550080,5595,i7+,iRobot,1700,TRUE,75,2020,2
562,B07GNPDMRP,2019-04B07GNPDMRP,2019-04,"B07GNPDMRP,B07TJTJRWG,B0B58Q3YQ6,B07Z27H651",24/10/2018 00:00,1875,929.95,3.868181818,Black,339,339,92,3375,73389480,6946,i7+,iRobot,1700,TRUE,75,2019,3
563,B07GNPDMRP,2019-09B07GNPDMRP,2019-09,"B07GNPDMRP,B07TJTJRWG,B0B58Q3YQ6,B07Z27H651",24/10/2018 00:00,1727,769.99,4.05,Black,339,339,92,3375,73754870,7185,i7+,iRobot,1700,TRUE,75,2019,3
564,B07GNPDMRP,2019-05B07GNPDMRP,2019-05,"B07GNPDMRP,B07TJTJRWG,B0B58Q3YQ6,B07Z27H651",24/10/2018 00:00,1553,899.99,3.75,Black,339,339,92,3375,73383490,7596,i7+,iRobot,1700,TRUE,75,2019,3
565,B07GNPDMRP,2019-11B07GNPDMRP,2019-11,"B07GNPDMRP,B07TJTJRWG,B0B58Q3YQ6,B07Z27H651",24/10/2018 00:00,1066,799,4.15,Black,339,339,92,3375,74174170,9722,i7+,iRobot,1700,TRUE,75,2019,3
566,B07GNPDMRP,2019-12B07GNPDMRP,2019-12,"B07GNPDMRP,B07TJTJRWG,B0B58Q3YQ6,B07Z27H651",24/10/2018 00:00,33,671.95,4.072222222,Black,339,339,92,3375,74401790,45072,i7+,iRobot,1700,TRUE,75,2019,3
567,B07GNRGDKP,2019-03B07GNRGDKP,2019-03,None,29/10/2018 00:00,18512,750,3.514285714,Black,339,337,92,3380,73269680,1497,i7,iRobot,1700,FALSE,75,2019,3
568,B07GNRGDKP,2019-02B07GNRGDKP,2019-02,None,29/10/2018 00:00,9540,699,3.517777778,Black,339,337,92,3380,73191810,2553,i7,iRobot,1700,FALSE,75,2019,3
569,B07GNRGDKP,2020-01B07GNRGDKP,2020-01,None,29/10/2018 00:00,8294,580,4.2,Black,339,337,92,3380,75550080,2785,i7,iRobot,1700,FALSE,75,2020,2
570,B07GNRGDKP,2019-04B07GNRGDKP,2019-04,None,29/10/2018 00:00,7587,690,3.64,Black,339,337,92,3380,73389480,2853,i7,iRobot,1700,FALSE,75,2019,3
571,B07GNRGDKP,2020-02B07GNRGDKP,2020-02,None,29/10/2018 00:00,6392,499,4.357142857,Black,339,337,92,3380,75361600,2973,i7,iRobot,1700,FALSE,75,2020,2
572,B07GNRGDKP,2019-06B07GNRGDKP,2019-06,None,29/10/2018 00:00,5284,685,3.9,Black,339,337,92,3380,73281660,3608,i7,iRobot,1700,FALSE,75,2019,3
573,B07GNRGDKP,2019-11B07GNRGDKP,2019-11,None,29/10/2018 00:00,5045,598,4.053846154,Black,339,337,92,3380,74174170,3745,i7,iRobot,1700,FALSE,75,2019,3
574,B07GNRGDKP,2019-05B07GNRGDKP,2019-05,None,29/10/2018 00:00,4482,649,3.8,Black,339,337,92,3380,73383490,4067,i7,iRobot,1700,FALSE,75,2019,3
575,B07GNRGDKP,2019-07B07GNRGDKP,2019-07,None,29/10/2018 00:00,3931,685,4.06,Black,339,337,92,3380,73275670,4383,i7,iRobot,1700,FALSE,75,2019,3
576,B07GNRGDKP,2019-01B07GNRGDKP,2019-01,None,29/10/2018 00:00,3758,650,2.857142857,Black,339,337,92,3380,73335570,4482,i7,iRobot,1700,FALSE,75,2019,3
577,B07GNRGDKP,2019-08B07GNRGDKP,2019-08,None,29/10/2018 00:00,2509,674.99,4,Black,339,337,92,3380,73521260,5920,i7,iRobot,1700,FALSE,75,2019,3
578,B07GNRGDKP,2018-12B07GNRGDKP,2018-12,None,29/10/2018 00:00,2273,677,2.85,Black,339,337,92,3380,73536000,6302,i7,iRobot,1700,FALSE,75,2018,4
579,B07GNRGDKP,2019-10B07GNRGDKP,2019-10,None,29/10/2018 00:00,1351,650,4.05,Black,339,337,92,3380,74168180,8478,i7,iRobot,1700,FALSE,75,2019,3
580,B07GNRGDKP,2018-11B07GNRGDKP,2018-11,None,29/10/2018 00:00,961,688.99,2.966666667,Black,339,337,92,3380,73482000,10180,i7,iRobot,1700,FALSE,75,2018,4
581,B07GNRGDKP,2019-09B07GNRGDKP,2019-09,None,29/10/2018 00:00,193,538.99,4,Black,339,337,92,3380,73754870,21512,i7,iRobot,1700,FALSE,75,2019,3
582,B07GNRGDKP,2019-12B07GNRGDKP,2019-12,None,29/10/2018 00:00,192,499,4.09,Black,339,337,92,3380,74401790,21579,i7,iRobot,1700,FALSE,75,2019,3
583,B07GPH2K9P,2018-12B07GPH2K9P,2018-12,None,15/08/2018 00:00,333,419.99,4.45,Black,351,348,97,3175,73536000,17304,B07GPH2K9P,roborock,2000,FALSE,180,2018,4
584,B07GPH2K9P,2019-12B07GPH2K9P,2019-12,None,15/08/2018 00:00,242,359.99,4.55,Black,351,348,97,3175,74401790,19860,B07GPH2K9P,roborock,2000,FALSE,180,2019,3
585,B07GPH2K9P,2018-10B07GPH2K9P,2018-10,None,15/08/2018 00:00,133,589,4.655555556,Black,351,348,97,3175,73428000,25563,B07GPH2K9P,roborock,2000,FALSE,180,2018,4
586,B07GPH2K9P,2019-02B07GPH2K9P,2019-02,None,15/08/2018 00:00,37,499.98,4.566666667,Black,351,348,97,3175,73191810,42855,B07GPH2K9P,roborock,2000,FALSE,180,2019,3
587,B07GPH2K9P,2019-07B07GPH2K9P,2019-07,None,15/08/2018 00:00,160,398.99,4.35,Black,351,348,97,3175,73275670,23740,B07GPH2K9P,roborock,2000,FALSE,180,2019,3
588,B07GPH2K9P,2018-09B07GPH2K9P,2018-09,None,15/08/2018 00:00,346,599.99,4.4,Black,351,348,97,3175,73164000,16939,B07GPH2K9P,roborock,2000,FALSE,180,2018,4
589,B07GS479HT,2019-10B07GS479HT,2019-10,None,23/08/2018 00:00,235440,159.98,5,Brown,579,381,112,2404,74168180,1,B07BBHPCXK,EP-ROBOT,1400,FALSE,110,2019,3
590,B07GS479HT,2020-03B07GS479HT,2020-03,None,23/08/2018 00:00,161299,157.98,4.3,Brown,579,381,112,2404,75975680,1,B07BBHPCXK,EP-ROBOT,1400,FALSE,110,2020,2
591,B07H3JNDL5,2019-05B07H3JNDL5,2019-05,"B07H3JNDL5,B07MPS81HR",04/09/2018 00:00,50,179.99,4.3,Black,454.914,343.916,125.984,2599,73383490,35648,15c,eufy,1300,FALSE,100,2019,3
592,B07H3JNDL5,2019-10B07H3JNDL5,2019-10,"B07H3JNDL5,B07MPS81HR",04/09/2018 00:00,7,169.99,3.9,Black,454.914,343.916,125.984,2599,74168180,64387,15c,eufy,1300,FALSE,100,2019,3
593,B07H3JNDL5,2019-07B07H3JNDL5,2019-07,"B07H3JNDL5,B07MPS81HR",04/09/2018 00:00,7225,199.99,4.25,Black,454.914,343.916,125.984,2599,73275670,2888,15c,eufy,1300,FALSE,100,2019,3
594,B07H3JNDL5,2018-11B07H3JNDL5,2018-11,"B07H3JNDL5,B07MPS81HR",04/09/2018 00:00,62931,241.96,4.555555556,Black,454.914,343.916,125.984,2599,73482000,516,15c,eufy,1300,FALSE,100,2018,4
595,B07H3JNDL5,2019-11B07H3JNDL5,2019-11,"B07H3JNDL5,B07MPS81HR",04/09/2018 00:00,20754,199.99,4.0375,Black,454.914,343.916,125.984,2599,74174170,1367,15c,eufy,1300,FALSE,100,2019,3
596,B07H3JNDL5,2018-12B07H3JNDL5,2018-12,"B07H3JNDL5,B07MPS81HR",04/09/2018 00:00,4,195.99,4.364948454,Black,454.914,343.916,125.984,2599,73536000,70951,15c,eufy,1300,FALSE,100,2018,4
597,B07H3JNDL5,2019-12B07H3JNDL5,2019-12,"B07H3JNDL5,B07MPS81HR",04/09/2018 00:00,35670,199.99,4.4875,Black,454.914,343.916,125.984,2599,74401790,869,15c,eufy,1300,FALSE,100,2019,3
598,B07H3JNDL5,2019-01B07H3JNDL5,2019-01,"B07H3JNDL5,B07MPS81HR",04/09/2018 00:00,300,279.99,4.414634146,Black,454.914,343.916,125.984,2599,73335570,18231,15c,eufy,1300,FALSE,100,2019,3
599,B07HFRS1HZ,2019-01B07HFRS1HZ,2019-01,B07HFRS1HZ,17/09/2018 00:00,176125,219.99,3.944444444,None,330,330,737,4950,73335570,1,B07HFRS1HZ,ZIGLINT,1800,FALSE,120,2019,3
600,B07HFRS1HZ,2019-03B07HFRS1HZ,2019-03,B07HFRS1HZ,17/09/2018 00:00,83479,164.99,3.9,None,330,330,737,4950,73269680,351,B07HFRS1HZ,ZIGLINT,1800,FALSE,120,2019,3
601,B07HFRS1HZ,2018-11B07HFRS1HZ,2018-11,B07HFRS1HZ,17/09/2018 00:00,56738,219.99,5,None,330,330,737,4950,73482000,565,B07HFRS1HZ,ZIGLINT,1800,FALSE,120,2018,4
602,B07HFRS1HZ,2019-02B07HFRS1HZ,2019-02,B07HFRS1HZ,17/09/2018 00:00,45450,219.99,3.85,None,330,330,737,4950,73191810,678,B07HFRS1HZ,ZIGLINT,1800,FALSE,120,2019,3
603,B07HFRS1HZ,2020-02B07HFRS1HZ,2020-02,B07HFRS1HZ,17/09/2018 00:00,36190,141.95,4.15,None,330,330,737,4950,75361600,859,B07HFRS1HZ,ZIGLINT,1800,FALSE,120,2020,2
604,B07HFRS1HZ,2020-01B07HFRS1HZ,2020-01,B07HFRS1HZ,17/09/2018 00:00,29606,99,4.15,None,330,330,737,4950,75550080,1009,B07HFRS1HZ,ZIGLINT,1800,FALSE,120,2020,2
605,B07HFRS1HZ,2019-06B07HFRS1HZ,2019-06,B07HFRS1HZ,17/09/2018 00:00,23894,189.99,4.333333333,None,330,330,737,4950,73281660,1212,B07HFRS1HZ,ZIGLINT,1800,FALSE,120,2019,3
606,B07HFRS1HZ,2019-04B07HFRS1HZ,2019-04,B07HFRS1HZ,17/09/2018 00:00,18138,169.99,4.2,None,330,330,737,4950,73389480,1523,B07HFRS1HZ,ZIGLINT,1800,FALSE,120,2019,3
607,B07HFRS1HZ,2019-10B07HFRS1HZ,2019-10,B07HFRS1HZ,17/09/2018 00:00,17692,179.99,4.266666667,None,330,330,737,4950,74168180,1554,B07HFRS1HZ,ZIGLINT,1800,FALSE,120,2019,3
608,B07HFRS1HZ,2019-08B07HFRS1HZ,2019-08,B07HFRS1HZ,17/09/2018 00:00,15347,179.99,4.233333333,None,330,330,737,4950,73521260,1739,B07HFRS1HZ,ZIGLINT,1800,FALSE,120,2019,3
