com,market_ids,asin,variation,listed_date,salesRANK,prices,ave_rating,color,itemLength,itemWidth,itemHeight,itemWeight,Fra_income,sales
2020-03B07TJ2M5XY,2020-03,B07TJ2M5XY,None,13/08/2019 00:00,64787,594.71,4.25,Black,348,348,93,191,75975680,501
2019-09B07TJ2M5XY,2019-09,B07TJ2M5XY,None,13/08/2019 00:00,44015,699,4.16,Black,348,348,93,191,73754870,706
2019-10B07TJ2M5XY,2019-10,B07TJ2M5XY,None,13/08/2019 00:00,43169,619,4.3,Black,348,348,93,191,74168180,723
2020-01B07TJ2M5XY,2020-01,B07TJ2M5XY,None,13/08/2019 00:00,25450,447.99,4.26,Black,348,348,93,191,75550080,1157
2020-02B07TJ2M5XY,2020-02,B07TJ2M5XY,None,13/08/2019 00:00,251,349.99,4.25,Black,348,348,93,191,75361600,19607
2019-12B07TJ2M5XY,2019-12,B07TJ2M5XY,None,13/08/2019 00:00,155,349.99,4.125806452,Black,348,348,93,191,74401790,24077
2018-09B078Z742SX,2018-09,B078Z742SX,None,12/01/2018 00:00,221934,125.01,5,None,274,274,64,200,73164000,1
2019-05B07MWJB9MZ,2019-05,B07MWJB9MZ,None,15/01/2019 00:00,1393814,618,3.8,Iphone Battery Case-modela40,351,348,97,200,73383490,1
2019-09B07MWJB9MZ,2019-09,B07MWJB9MZ,None,15/01/2019 00:00,199976,489.99,4,Iphone Battery Case-modela40,351,348,97,200,73754870,1
2019-11B07MWJB9MZ,2019-11,B07MWJB9MZ,None,15/01/2019 00:00,173711,469.99,4.55,Iphone Battery Case-modela40,351,348,97,200,74174170,1
2019-12B07MWJB9MZ,2019-12,B07MWJB9MZ,None,15/01/2019 00:00,350802,533.99,4.157142857,Iphone Battery Case-modela40,351,348,97,200,74401790,1
2020-01B07MWJB9MZ,2020-01,B07MWJB9MZ,None,15/01/2019 00:00,1478209,1072,4.25,Iphone Battery Case-modela40,351,348,97,200,75550080,1
2020-03B07MWJB9MZ,2020-03,B07MWJB9MZ,None,15/01/2019 00:00,1274382,619,4.5,Iphone Battery Case-modela40,351,348,97,200,75975680,1
2019-03B07MWJB9MZ,2019-03,B07MWJB9MZ,None,15/01/2019 00:00,120565,479.89,5,Iphone Battery Case-modela40,351,348,97,200,73269680,54
2019-08B07S412MZ8,2019-08,B07S412MZ8,"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",21/05/2019 00:00,19865,169.95,4.05,White,457,394,114,1179,73521260,1418
2019-09B07S412MZ8,2019-09,B07S412MZ8,"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",21/05/2019 00:00,17485,150,3.95,White,457,394,114,1179,73754870,1568
2020-01B07S412MZ8,2020-01,B07S412MZ8,"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",21/05/2019 00:00,16441,132.99,3.833333333,White,457,394,114,1179,75550080,1644
2019-10B07S412MZ8,2019-10,B07S412MZ8,"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",21/05/2019 00:00,7719,137.43,3.85,White,457,394,114,1179,74168180,2840
2019-06B07S412MZ8,2019-06,B07S412MZ8,"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",21/05/2019 00:00,4606,139.45,4.175,White,457,394,114,1179,73281660,3996
2019-12B07S412MZ8,2019-12,B07S412MZ8,"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",21/05/2019 00:00,4158,139,3.7,White,457,394,114,1179,74401790,4253
2019-11B07S412MZ8,2019-11,B07S412MZ8,"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",21/05/2019 00:00,3891,139.45,3.65,White,457,394,114,1179,74174170,4406
2019-07B07S412MZ8,2019-07,B07S412MZ8,"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",21/05/2019 00:00,2681,137.95,4.157142857,White,457,394,114,1179,73275670,5642
2019-11B07RLRWWPJ,2019-11,B07RLRWWPJ,None,06/05/2019 00:00,12298,649.99,4.666666667,Black,348,351,97,1429,74174170,2083
2019-09B07RLRWWPJ,2019-09,B07RLRWWPJ,None,06/05/2019 00:00,8696,649.99,4.23,Black,348,351,97,1429,73754870,2725
2019-08B07RLRWWPJ,2019-08,B07RLRWWPJ,None,06/05/2019 00:00,5330,579.99,4,Black,348,351,97,1429,73521260,3581
2020-01B07RLRWWPJ,2020-01,B07RLRWWPJ,None,06/05/2019 00:00,5205,649.98,4.633333333,Black,348,351,97,1429,75550080,3653
2019-10B07RLRWWPJ,2019-10,B07RLRWWPJ,None,06/05/2019 00:00,1182,649.99,4.385714286,Black,348,351,97,1429,74168180,9216
2019-01B07FHYVBTD,2019-01,B07FHYVBTD,"B07FHYVBTD,B07FHYPBFP",01/07/2018 00:00,237656,136,3.2,Gold,474.98,396.24,157.48,1588,73335570,1
2019-02B07FHYVBTD,2019-02,B07FHYVBTD,"B07FHYVBTD,B07FHYPBFP",01/07/2018 00:00,342439,136,3.15,Gold,474.98,396.24,157.48,1588,73191810,1
2017-02B01MQIGKMM,2017-02,B01MQIGKMM,None,14/11/2016 00:00,91239,109.99,4.466666667,White,74,279,279,1588,70709760,289
2019-12B07FHYVBTD,2019-12,B07FHYVBTD,"B07FHYVBTD,B07FHYPBFP",01/07/2018 00:00,56555,129,3.8,Gold,474.98,396.24,157.48,1588,74401790,567
2017-01B01MQIGKMM,2017-01,B01MQIGKMM,None,14/11/2016 00:00,55719,109.99,4.45,White,74,279,279,1588,70567200,573
2020-03B01MQIGKMM,2020-03,B01MQIGKMM,None,14/11/2016 00:00,41695,79.97,3.45,White,74,279,279,1588,75975680,751
2020-02B01MQIGKMM,2020-02,B01MQIGKMM,None,14/11/2016 00:00,34322,85.88,3.555555556,White,74,279,279,1588,75361600,895
2019-11B01MQIGKMM,2019-11,B01MQIGKMM,None,14/11/2016 00:00,30118,77.39,3.570769231,White,74,279,279,1588,74174170,991
2019-12B07FHYPBFP,2019-12,B07FHYPBFP,"B07FHYVBTD,B07FHYPBFP",01/07/2018 00:00,27127,129,4,Pink,469.9,388.62,157.48,1588,74401790,1097
2019-09B01MQIGKMM,2019-09,B01MQIGKMM,None,14/11/2016 00:00,23723,64.95,3.433333333,White,74,279,279,1588,73754870,1218
2019-04B07FHYPBFP,2019-04,B07FHYPBFP,"B07FHYVBTD,B07FHYPBFP",01/07/2018 00:00,20402,259,3.8,Pink,469.9,388.62,157.48,1588,73389480,1387
2017-08B01MQIGKMM,2017-08,B01MQIGKMM,None,14/11/2016 00:00,16222,99.99,4.15,White,74,279,279,1588,70757280,1663
2017-05B01MQIGKMM,2017-05,B01MQIGKMM,None,14/11/2016 00:00,15497,99.99,4.575,White,74,279,279,1588,70804800,1726
2018-08B01MQIGKMM,2018-08,B01MQIGKMM,None,14/11/2016 00:00,15114,89.99,2.8,White,74,279,279,1588,72786000,1759
2019-12B01MQIGKMM,2019-12,B01MQIGKMM,None,14/11/2016 00:00,14865,77.39,3.593902439,White,74,279,279,1588,74401790,1781
2018-11B07FHYVBTD,2018-11,B07FHYVBTD,"B07FHYVBTD,B07FHYPBFP",01/07/2018 00:00,14169,136,5,Gold,474.98,396.24,157.48,1588,73482000,1854
2019-08B01MQIGKMM,2019-08,B01MQIGKMM,None,14/11/2016 00:00,12554,85.99,3.5,White,74,279,279,1588,73521260,2044
2018-11B07FHYPBFP,2018-11,B07FHYPBFP,"B07FHYVBTD,B07FHYPBFP",01/07/2018 00:00,12341,136,5,Pink,469.9,388.62,157.48,1588,73482000,2076
2017-09B01MQIGKMM,2017-09,B01MQIGKMM,None,14/11/2016 00:00,11307,99.99,4.05,White,74,279,279,1588,71072100,2234
2017-06B01MQIGKMM,2017-06,B01MQIGKMM,None,14/11/2016 00:00,10545,99.99,4.471428571,White,74,279,279,1588,70317720,2350
2017-07B01MQIGKMM,2017-07,B01MQIGKMM,None,14/11/2016 00:00,7354,99.99,4.333333333,White,74,279,279,1588,70383060,2876
2016-12B01MQIGKMM,2016-12,B01MQIGKMM,None,14/11/2016 00:00,6063,99.99,5,White,74,279,279,1588,68955360,3161
2018-01B01MQIGKMM,2018-01,B01MQIGKMM,None,14/11/2016 00:00,5789,74.99,4.5,White,74,279,279,1588,72162000,3318
2019-07B01MQIGKMM,2019-07,B01MQIGKMM,None,14/11/2016 00:00,4582,77.39,3.7,White,74,279,279,1588,73275670,4010
2019-06B01MQIGKMM,2019-06,B01MQIGKMM,None,14/11/2016 00:00,4351,85.99,3.55,White,74,279,279,1588,73281660,4142
2017-10B01MQIGKMM,2017-10,B01MQIGKMM,None,14/11/2016 00:00,3920,99.99,3.95,White,74,279,279,1588,71327520,4389
2019-03B01MQIGKMM,2019-03,B01MQIGKMM,None,14/11/2016 00:00,3363,84.99,3.65,White,74,279,279,1588,73269680,4709
2018-02B01MQIGKMM,2018-02,B01MQIGKMM,None,14/11/2016 00:00,3348,97.49,3.933333333,White,74,279,279,1588,71880000,4717
2018-06B01MQIGKMM,2018-06,B01MQIGKMM,None,14/11/2016 00:00,3178,80,4.25,White,74,279,279,1588,72792000,4838
2018-03B01MQIGKMM,2018-03,B01MQIGKMM,None,14/11/2016 00:00,2721,89.89,3.966666667,White,74,279,279,1588,71922000,5577
2019-02B01MQIGKMM,2019-02,B01MQIGKMM,None,14/11/2016 00:00,2359,84.99,3.7,White,74,279,279,1588,73191810,6163
2019-05B01MQIGKMM,2019-05,B01MQIGKMM,None,14/11/2016 00:00,1579,89.98,3.5,White,74,279,279,1588,73383490,7483
2018-04B01MQIGKMM,2018-04,B01MQIGKMM,None,14/11/2016 00:00,731,88.39,3.94,White,74,279,279,1588,72648000,11666
2018-12B01MQIGKMM,2018-12,B01MQIGKMM,None,14/11/2016 00:00,655,84.99,3.75,White,74,279,279,1588,73536000,12529
2017-11B01MQIGKMM,2017-11,B01MQIGKMM,None,14/11/2016 00:00,300,90.49,3.954545455,White,74,279,279,1588,71404740,18231
2018-07B074MD221N,2018-07,B074MD221N,B074MD221N,07/08/2017 00:00,287223,85,5,Pink,381,69,356,1600,72492000,1
2019-02B07F69NYDW,2019-02,B07F69NYDW,B07FHYCB1R,01/07/2018 00:00,433798,98.98,3.5,Yellow,381,114,356,1600,73191810,1
2019-11B074MD221N,2019-11,B074MD221N,B074MD221N,07/08/2017 00:00,185937,92.99,3.7,Pink,381,69,356,1600,74174170,1
2019-03B074MD221N,2019-03,B074MD221N,B074MD221N,07/08/2017 00:00,119112,89,3.833333333,Pink,381,69,356,1600,73269680,66
2018-10B074MD221N,2018-10,B074MD221N,B074MD221N,07/08/2017 00:00,117418,96.98,3.8,Pink,381,69,356,1600,73428000,79
2019-12B07FHYCB1R,2019-12,B07FHYCB1R,B07FHYCB1R,01/07/2018 00:00,106926,86.99,3.4,Pink,381,114,356,1600,74401790,163
2018-12B07FHYCB1R,2018-12,B07FHYCB1R,B07FHYCB1R,01/07/2018 00:00,98334,98.98,3.25,Pink,381,114,356,1600,73536000,232
2018-10B07F69NYDW,2018-10,B07F69NYDW,B07FHYCB1R,01/07/2018 00:00,83034,96.98,3.4,Yellow,381,114,356,1600,73428000,354
2018-11B07FHYCB1R,2018-11,B07FHYCB1R,B07FHYCB1R,01/07/2018 00:00,75363,88,3.633333333,Pink,381,114,356,1600,73482000,416
2018-08B074MD221N,2018-08,B074MD221N,B074MD221N,07/08/2017 00:00,60467,79.99,4.5,Pink,381,69,356,1600,72786000,535
2018-09B07F69NYDW,2018-09,B07F69NYDW,B07FHYCB1R,01/07/2018 00:00,56911,98.99,4.2,Yellow,381,114,356,1600,73164000,564
2018-10B07FHYCB1R,2018-10,B07FHYCB1R,B07FHYCB1R,01/07/2018 00:00,49826,50,1,Pink,381,114,356,1600,73428000,621
2018-09B07FHYCB1R,2018-09,B07FHYCB1R,B07FHYCB1R,01/07/2018 00:00,43553,88,4.2,Pink,381,114,356,1600,73164000,715
2018-07B07F69NYDW,2018-07,B07F69NYDW,B07FHYCB1R,01/07/2018 00:00,33927,90,5,Yellow,381,114,356,1600,72492000,903
2018-07B07FHYCB1R,2018-07,B07FHYCB1R,B07FHYCB1R,01/07/2018 00:00,33927,90,5,Pink,381,114,356,1600,72492000,903
2018-11B07F69NYDW,2018-11,B07F69NYDW,B07FHYCB1R,01/07/2018 00:00,31721,89,3.8,Yellow,381,114,356,1600,73482000,946
2018-08B07FHYCB1R,2018-08,B07FHYCB1R,B07FHYCB1R,01/07/2018 00:00,28895,85.99,3.9,Pink,381,114,356,1600,72786000,1035
2018-08B07F69NYDW,2018-08,B07F69NYDW,B07FHYCB1R,01/07/2018 00:00,10029,88,3.99,Yellow,381,114,356,1600,72786000,2453
2018-11B074MD221N,2018-11,B074MD221N,B074MD221N,07/08/2017 00:00,4568,88,3.7,Pink,381,69,356,1600,73482000,4018
2020-03B076X9SH6D,2020-03,B076X9SH6D,None,26/10/2017 00:00,10787,81.9,4.4,Black,279,279,74,1601,75975680,2313
2020-02B076X9SH6D,2020-02,B076X9SH6D,None,26/10/2017 00:00,8213,95.45,3.963636364,Black,279,279,74,1601,75361600,2793
2018-01B076X9SH6D,2018-01,B076X9SH6D,None,26/10/2017 00:00,5244,110.99,4.1,Black,279,279,74,1601,72162000,3631
2018-11B076X9SH6D,2018-11,B076X9SH6D,None,26/10/2017 00:00,4522,85.46,3.533333333,Black,279,279,74,1601,73482000,4044
2018-08B076X9SH6D,2018-08,B076X9SH6D,None,26/10/2017 00:00,3471,94.99,3.645454545,Black,279,279,74,1601,72786000,4647
2019-12B076X9SH6D,2019-12,B076X9SH6D,None,26/10/2017 00:00,1201,69.77,3.650943396,Black,279,279,74,1601,74401790,9133
2018-02B076X9SH6D,2018-02,B076X9SH6D,None,26/10/2017 00:00,1065,97.83,3.95,Black,279,279,74,1601,71880000,9726
2018-07B076X9SH6D,2018-07,B076X9SH6D,None,26/10/2017 00:00,940,99.99,3.75,Black,279,279,74,1601,72492000,10272
2018-03B076X9SH6D,2018-03,B076X9SH6D,None,26/10/2017 00:00,751,97.97,4,Black,279,279,74,1601,71922000,11439
2017-11B076X9SH6D,2017-11,B076X9SH6D,None,26/10/2017 00:00,667,99.99,4.521052632,Black,279,279,74,1601,71404740,12393
2019-11B076X9SH6D,2019-11,B076X9SH6D,None,26/10/2017 00:00,634,48,3.590123457,Black,279,279,74,1601,74174170,12767
2017-12B076X9SH6D,2017-12,B076X9SH6D,None,26/10/2017 00:00,512,119.99,4.108333333,Black,279,279,74,1601,71434440,14152
2018-06B076X9SH6D,2018-06,B076X9SH6D,None,26/10/2017 00:00,265,99.99,3.933333333,Black,279,279,74,1601,72792000,19214
2018-05B076X9SH6D,2018-05,B076X9SH6D,None,26/10/2017 00:00,211,99.99,3.95,Black,279,279,74,1601,72792000,20730
2018-04B076X9SH6D,2018-04,B076X9SH6D,None,26/10/2017 00:00,123,97.83,4.081818182,Black,279,279,74,1601,72648000,26238
2019-11B076X8P5CM,2019-11,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,10578,74.99,3.25,Black,286,286,75,1701,74174170,2345
2019-12B076X8P5CM,2019-12,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,8364,74.99,3.24,Black,286,286,75,1701,74401790,2778
2018-03B076X8P5CM,2018-03,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,6853,79.98,3.1,Black,286,286,75,1701,71922000,2924
2019-06B076X8P5CM,2019-06,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,6102,60.01,3.3,Black,286,286,75,1701,73281660,3139
2018-05B076X8P5CM,2018-05,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,5856,59.99,3,Black,286,286,75,1701,72792000,3280
2018-02B076X8P5CM,2018-02,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,5450,79.98,3.2,Black,286,286,75,1701,71880000,3512
2019-01B076X8P5CM,2019-01,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,5015,88.05,3.3,Black,286,286,75,1701,73335570,3762
2019-05B076X8P5CM,2019-05,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,2217,59.99,3.2,Black,286,286,75,1701,73383490,6393
2018-08B076X8P5CM,2018-08,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,2033,54.99,3.216666667,Black,286,286,75,1701,72786000,6690
2018-09B076X8P5CM,2018-09,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,1748,59.99,3.366666667,Black,286,286,75,1701,73164000,7152
2018-10B076X8P5CM,2018-10,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,1673,59.99,3.45,Black,286,286,75,1701,73428000,7273
2018-06B076X8P5CM,2018-06,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,1670,59,3.05,Black,286,286,75,1701,72792000,7278
2018-07B076X8P5CM,2018-07,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,1229,54.99,3.055555556,Black,286,286,75,1701,72492000,9010
2018-11B076X8P5CM,2018-11,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,1189,53.99,3.35,Black,286,286,75,1701,73482000,9185
2017-12B076X8P5CM,2017-12,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,1009,69.99,4.56,Black,286,286,75,1701,71434440,9971
2018-01B076X8P5CM,2018-01,B076X8P5CM,"B076X8P5CM,B06XSPK3B9",26/10/2017 00:00,803,79.99,4.072727273,Black,286,286,75,1701,72162000,10870
2020-02B07XVKZW4F,2020-02,B07XVKZW4F,None,13/09/2019 00:00,74250,99.99,4.236363636,Black,279,279,74,1914.16,75361600,425
2020-01B07XVKZW4F,2020-01,B07XVKZW4F,None,13/09/2019 00:00,44283,92.99,4.328205128,Black,279,279,74,1914.16,75550080,701
2019-12B07XVKZW4F,2019-12,B07XVKZW4F,None,13/09/2019 00:00,30790,99.99,4.513333333,Black,279,279,74,1914.16,74401790,967
2018-05B0748CD7VL,2018-05,B0748CD7VL,None,25/07/2017 00:00,159088,174.99,3.6,White,78,310,310,1945.911,72792000,1
2019-04B0748CD7VL,2019-04,B0748CD7VL,None,25/07/2017 00:00,184889,149.99,3.5,White,78,310,310,1945.911,73389480,1
2019-06B0748CD7VL,2019-06,B0748CD7VL,None,25/07/2017 00:00,920539,164.99,3.4,White,78,310,310,1945.911,73281660,1
2019-08B0748CD7VL,2019-08,B0748CD7VL,None,25/07/2017 00:00,196933,133.93,3.5,White,78,310,310,1945.911,73521260,1
2019-12B0748CD7VL,2019-12,B0748CD7VL,None,25/07/2017 00:00,279622,159.37,3.55,White,78,310,310,1945.911,74401790,1
2020-01B0748CD7VL,2020-01,B0748CD7VL,None,25/07/2017 00:00,1083215,164.99,3.45,White,78,310,310,1945.911,75550080,1
2018-11B0748CD7VL,2018-11,B0748CD7VL,None,25/07/2017 00:00,113021,134.99,3.4,White,78,310,310,1945.911,73482000,115
2018-01B0748CD7VL,2018-01,B0748CD7VL,None,25/07/2017 00:00,99988,174.99,3.8,White,78,310,310,1945.911,72162000,219
2017-08B0748CD7VL,2017-08,B0748CD7VL,None,25/07/2017 00:00,97363,169.99,5,White,78,310,310,1945.911,70757280,240
2018-03B0748CD7VL,2018-03,B0748CD7VL,None,25/07/2017 00:00,94025,184.99,3.85,White,78,310,310,1945.911,71922000,267
2017-10B0748CD7VL,2017-10,B0748CD7VL,None,25/07/2017 00:00,67879,174.99,4.616666667,White,78,310,310,1945.911,71327520,476
2017-09B0748CD7VL,2017-09,B0748CD7VL,None,25/07/2017 00:00,30292,199.99,4.8,White,78,310,310,1945.911,71072100,985
2017-12B0748CD7VL,2017-12,B0748CD7VL,None,25/07/2017 00:00,25410,174.99,4.075,White,78,310,310,1945.911,71434440,1158
2017-11B0748CD7VL,2017-11,B0748CD7VL,None,25/07/2017 00:00,25099,155.74,4.533333333,White,78,310,310,1945.911,71404740,1169
2020-03B07RRD87HL,2020-03,B07RRD87HL,None,10/05/2019 00:00,14015,89.97,3.85,Silver,127,127,127,1950,75975680,1872
2019-08B07RRD87HL,2019-08,B07RRD87HL,None,10/05/2019 00:00,12161,89.99,4.4,Silver,127,127,127,1950,73521260,2104
2019-12B07RRD87HL,2019-12,B07RRD87HL,None,10/05/2019 00:00,13768,90.99,3.655813953,Silver,127,127,127,1950,74401790,1901
2020-02B07RRD87HL,2020-02,B07RRD87HL,None,10/05/2019 00:00,16623,89.99,3.85,Silver,127,127,127,1950,75361600,1628
2019-10B07Q7Y84S6,2019-10,B07Q7Y84S6,None,01/06/2019 00:00,9927,199,4.12,Black,328,328,78,1996,74168180,2474
2019-09B07Q7Y84S6,2019-09,B07Q7Y84S6,None,01/06/2019 00:00,1604,179.99,4.346153846,Black,328,328,78,1996,73754870,7385
2019-08B07Q7Y84S6,2019-08,B07Q7Y84S6,None,01/06/2019 00:00,1203,136.97,4.530769231,Black,328,328,78,1996,73521260,9124
2020-02B07Q7Y84S6,2020-02,B07Q7Y84S6,None,01/06/2019 00:00,474,159.98,4.148,Black,328,328,78,1996,75361600,14583
2019-11B07Q7Y84S6,2019-11,B07Q7Y84S6,None,01/06/2019 00:00,42,191.2,4.052941176,Black,328,328,78,1996,74174170,40083
2020-01B07Q7Y84S6,2020-01,B07Q7Y84S6,None,01/06/2019 00:00,20,99,4.15,Black,328,328,78,1996,75550080,52279
2019-07B07Q7Y84S6,2019-07,B07Q7Y84S6,None,01/06/2019 00:00,7,249.97,4.845833333,Black,328,328,78,1996,73275670,64387
2019-12B07Q7Y84S6,2019-12,B07Q7Y84S6,None,01/06/2019 00:00,4,99,4.056382979,Black,328,328,78,1996,74401790,70951
2017-07B06Y56NDF4,2017-07,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,39043,148.95,4.133333333,Pearl White,300,300,76,2041,70383060,803
2017-08B06Y56NDF4,2017-08,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,12130,139.95,4,Pearl White,300,300,76,2041,70757280,2109
2017-09B06Y56NDF4,2017-09,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,11242,149,4.06,Pearl White,300,300,76,2041,71072100,2244
2020-01B06Y56NDF4,2020-01,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,2338,100,4.4,Pearl White,300,300,76,2041,75550080,6197
2019-03B06Y56NDF4,2019-03,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,1546,120,4.15,Pearl White,300,300,76,2041,73269680,7627
2019-10B06Y56NDF4,2019-10,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,1270,127.99,4.15,Pearl White,300,300,76,2041,74168180,8831
2019-09B06Y56NDF4,2019-09,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,1116,129.99,4.151111111,Pearl White,300,300,76,2041,73754870,9504
2018-03B06Y56NDF4,2018-03,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,629,129.99,4.342857143,Pearl White,300,300,76,2041,71922000,12824
2018-10B06Y56NDF4,2018-10,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,622,128,4.65,Pearl White,300,300,76,2041,73428000,12903
2018-09B06Y56NDF4,2018-09,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,604,145.99,4.65,Pearl White,300,300,76,2041,73164000,13108
2019-05B06Y56NDF4,2019-05,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,564,119,3.8,Pearl White,300,300,76,2041,73383490,13562
2018-01B06Y56NDF4,2018-01,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,488,119.99,4.45,Pearl White,300,300,76,2041,72162000,14424
2017-11B06Y56NDF4,2017-11,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,460,119.99,4.308333333,Pearl White,300,300,76,2041,71404740,14742
2019-11B06Y56NDF4,2019-11,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,348,118.99,4.330153846,Pearl White,300,300,76,2041,74174170,16883
2019-12B06Y56NDF4,2019-12,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,338,100,4.241401274,Pearl White,300,300,76,2041,74401790,17164
2018-04B06Y56NDF4,2018-04,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,325,139.99,4.35,Pearl White,300,300,76,2041,72648000,17529
2018-02B06Y56NDF4,2018-02,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,288,109.99,4.433333333,Pearl White,300,300,76,2041,71880000,18568
2017-12B06Y56NDF4,2017-12,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,145,119.99,4.423809524,Pearl White,300,300,76,2041,71434440,24753
2018-12B06Y56NDF4,2018-12,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,111,128,4.247619048,Pearl White,300,300,76,2041,73536000,27048
2019-02B06Y56NDF4,2019-02,B06Y56NDF4,"B06Y56NDF4,B08K74WBJS,B08S6TPC24,B08LVJDLX8",11/04/2017 00:00,1,111.99,4.22173913,Pearl White,300,300,76,2041,73191810,77516
2018-09B07G4SRN7B,2018-09,B07G4SRN7B,None,21/07/2017 00:00,315922,170,4.1,Gray,330,330,76,2177,73164000,1
2018-12B07G4SRN7B,2018-12,B07G4SRN7B,None,21/07/2017 00:00,172388,200,4.4,Gray,330,330,76,2177,73536000,1
2019-01B07G4SRN7B,2019-01,B07G4SRN7B,None,21/07/2017 00:00,262886,198.99,4.05,Gray,330,330,76,2177,73335570,1
2019-07B07G4SRN7B,2019-07,B07G4SRN7B,None,21/07/2017 00:00,208750,204.93,4.4,Gray,330,330,76,2177,73275670,1
