asin,listed_date,isEligibleForSuperSaverShipping,Brand,Firm,market_ids,prices,ave_rating,title,variationCSV,suction,Wok_1charge,sales,itemWidth,itemHeight,itemWeight
B07WHMGDW9,13/08/2019 00:00,FALSE,937,ECOVACS,R22Q1,129.5784615,3.633333333,ecovacs deebot ozmo 937 2-in-1 smart robotic vacuum cleaner & mop with advanced navigation (renewed),"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",1000,110,485,330,76,5860.4134
B07WHMGDW9,13/08/2019 00:00,FALSE,937,ECOVACS,R21Q2,193.162,3.5,ecovacs deebot ozmo 937 2-in-1 smart robotic vacuum cleaner & mop with advanced navigation (renewed),"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",1000,110,1,330,76,5860.4134
B07WHMGDW9,13/08/2019 00:00,FALSE,937,ECOVACS,R21Q4,180.8208333,3.666666667,ecovacs deebot ozmo 937 2-in-1 smart robotic vacuum cleaner & mop with advanced navigation (renewed),"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",1000,110,572,330,76,5860.4134
B07WHMGDW9,13/08/2019 00:00,FALSE,937,ECOVACS,R21Q3,188.6109091,3.5,ecovacs deebot ozmo 937 2-in-1 smart robotic vacuum cleaner & mop with advanced navigation (renewed),"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",1000,110,1,330,76,5860.4134
B07WHMGDW9,13/08/2019 00:00,FALSE,937,ECOVACS,R20Q4,249.02625,3.375,ecovacs deebot ozmo 937 2-in-1 smart robotic vacuum cleaner & mop with advanced navigation (renewed),"B07N6P2RTQ,B088P7MDK7,B07CMG2VGC,B07LCRK1ZP,B07MDS8Y1S,B088P98M3Z,B07WHMGDW9,B08QDPQBKG,B07PDSXQ5L",1000,110,1,330,76,5860.4134
B078WRP6YQ,05/01/2018 00:00,FALSE,11c,eufy,R21Q2,169.99,3.533333333,"eufy [boostiqtm] robovac 11c pet edition, wi-fi connected, 1200pa (max) high suction, 3-point cleaning system, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets",None,1200,100,1,325,85,4627
B078WRP6YQ,05/01/2018 00:00,FALSE,11c,eufy,R21Q3,169.99,3.65,"eufy [boostiqtm] robovac 11c pet edition, wi-fi connected, 1200pa (max) high suction, 3-point cleaning system, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets",None,1200,100,1,325,85,4627
B078WRP6YQ,05/01/2018 00:00,FALSE,11c,eufy,R20Q4,169.165,3.54,"eufy [boostiqtm] robovac 11c pet edition, wi-fi connected, 1200pa (max) high suction, 3-point cleaning system, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets",None,1200,100,1,325,85,4627
B078WRP6YQ,05/01/2018 00:00,FALSE,11c,eufy,R21Q1,159.99,3.6,"eufy [boostiqtm] robovac 11c pet edition, wi-fi connected, 1200pa (max) high suction, 3-point cleaning system, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets",None,1200,100,1,325,85,4627
B078WRP6YQ,05/01/2018 00:00,FALSE,11c,eufy,R22Q1,169.99,3.6,"eufy [boostiqtm] robovac 11c pet edition, wi-fi connected, 1200pa (max) high suction, 3-point cleaning system, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets",None,1200,100,1,325,85,4627
B078WRP6YQ,05/01/2018 00:00,FALSE,11c,eufy,R20Q1,202.49,3.366666667,"eufy [boostiqtm] robovac 11c pet edition, wi-fi connected, 1200pa (max) high suction, 3-point cleaning system, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets",None,1200,100,126,325,85,4627
B078WRP6YQ,05/01/2018 00:00,FALSE,11c,eufy,R20Q2,203.3266667,3.333333333,"eufy [boostiqtm] robovac 11c pet edition, wi-fi connected, 1200pa (max) high suction, 3-point cleaning system, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets",None,1200,100,1,325,85,4627
B078WRP6YQ,05/01/2018 00:00,FALSE,11c,eufy,R20Q3,181.931875,3.4,"eufy [boostiqtm] robovac 11c pet edition, wi-fi connected, 1200pa (max) high suction, 3-point cleaning system, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets",None,1200,100,1,325,85,4627
B07KCP2MS9,09/11/2018 00:00,FALSE,11c,eufy,R22Q1,169.99,3.666666667,eufy robovac 11c pet edition wi-fi connected robot vacuum,None,1200,100,1,356,102,5897
B07KCP2MS9,09/11/2018 00:00,FALSE,11c,eufy,R21Q4,165.14,3.6,eufy robovac 11c pet edition wi-fi connected robot vacuum,None,1200,100,1,356,102,5897
B07KCP2MS9,09/11/2018 00:00,FALSE,11c,eufy,R20Q1,398.95,3.514285714,eufy robovac 11c pet edition wi-fi connected robot vacuum,None,1200,100,1,356,102,5897
B07KCP2MS9,09/11/2018 00:00,FALSE,11c,eufy,R20Q3,248.99,3.6,eufy robovac 11c pet edition wi-fi connected robot vacuum,None,1200,100,1,356,102,5897
B07KCP2MS9,09/11/2018 00:00,FALSE,11c,eufy,R21Q1,149.99,3.9,eufy robovac 11c pet edition wi-fi connected robot vacuum,None,1200,100,1,356,102,5897
B07KCP2MS9,09/11/2018 00:00,FALSE,11c,eufy,R21Q2,169.99,2.95,eufy robovac 11c pet edition wi-fi connected robot vacuum,None,1200,100,1,356,102,5897
B079QYYGF1,07/02/2018 00:00,FALSE,11s,eufy,R20Q4,220.8586842,4.46,"eufy by anker, boostiq robovac 11s (slim), robot vacuum cleaner, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets","B079QYYGF1,B07DF9GVK9",1300,100,57268,325,72,2599
B079QYYGF1,07/02/2018 00:00,FALSE,11s,eufy,R21Q4,172.6294017,4.444444444,"eufy by anker, boostiq robovac 11s (slim), robot vacuum cleaner, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets","B079QYYGF1,B07DF9GVK9",1300,100,41192,325,72,2599
B079QYYGF1,07/02/2018 00:00,FALSE,11s,eufy,R22Q1,170.8235366,4.4,"eufy by anker, boostiq robovac 11s (slim), robot vacuum cleaner, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets","B079QYYGF1,B07DF9GVK9",1300,100,52833,325,72,2599
B07DF9GVK9,31/05/2018 00:00,FALSE,11s,eufy,R20Q4,240.0145714,4.466666667,"eufy by anker,boostiq robovac 11s (slim), robot vacuum cleaner, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets","B079QYYGF1,B07DF9GVK9",1300,100,57268,346.964,128.016,2599
B07DF9GVK9,31/05/2018 00:00,FALSE,11s,eufy,R21Q4,188.4159677,4.44,"eufy by anker,boostiq robovac 11s (slim), robot vacuum cleaner, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets","B079QYYGF1,B07DF9GVK9",1300,100,41192,346.964,128.016,2599
B07DF9GVK9,31/05/2018 00:00,FALSE,11s,eufy,R22Q1,183.3632,4.43,"eufy by anker,boostiq robovac 11s (slim), robot vacuum cleaner, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets","B079QYYGF1,B07DF9GVK9",1300,100,52833,346.964,128.016,2599
B07P2HG9JH,22/02/2019 00:00,FALSE,11s,eufy,R20Q2,151.99,4.45,"eufy boost iq robovac 11s (slim), 1300pa strong suction, super quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (black) (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,9010,325,72,2599
B07P2HG9JH,22/02/2019 00:00,FALSE,11s,eufy,R20Q3,149.3233333,4.566666667,"eufy boost iq robovac 11s (slim), 1300pa strong suction, super quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (black) (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,35491,325,72,2599
B07P2HG9JH,22/02/2019 00:00,FALSE,11s,eufy,R21Q1,147.7712121,4.433333333,"eufy boost iq robovac 11s (slim), 1300pa strong suction, super quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (black) (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,2952,325,72,2599
B07P2HG9JH,22/02/2019 00:00,FALSE,11s,eufy,R21Q3,133.65375,4.45,"eufy boost iq robovac 11s (slim), 1300pa strong suction, super quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (black) (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,2946,325,72,2599
B07P2HG9JH,22/02/2019 00:00,FALSE,11s,eufy,R22Q1,124.99,4.45,"eufy boost iq robovac 11s (slim), 1300pa strong suction, super quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (black) (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,5741,325,72,2599
B07P2HG9JH,22/02/2019 00:00,FALSE,11s,eufy,R21Q2,144.5158824,4.46,"eufy boost iq robovac 11s (slim), 1300pa strong suction, super quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (black) (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,4692,325,72,2599
B07P2HG9JH,22/02/2019 00:00,FALSE,11s,eufy,R20Q1,159.1461538,4.528431373,"eufy boost iq robovac 11s (slim), 1300pa strong suction, super quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (black) (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,1037,325,72,2599
B07P2HG9JH,22/02/2019 00:00,FALSE,11s,eufy,R20Q4,165.2529091,4.544444444,"eufy boost iq robovac 11s (slim), 1300pa strong suction, super quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (black) (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,13459,325,72,2599
B07P2HG9JH,22/02/2019 00:00,FALSE,11s,eufy,R21Q4,128.4828571,4.433333333,"eufy boost iq robovac 11s (slim), 1300pa strong suction, super quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (black) (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,8430,325,72,2599
B07XNQTJ8H,09/09/2019 00:00,FALSE,11s,eufy,R21Q2,137.9317647,4.55,"eufy boostiq robovac 11s (slim), robot vacuum cleaner, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,4384,325,72,3959.861
B07XNQTJ8H,09/09/2019 00:00,FALSE,11s,eufy,R20Q3,157.521,4.477777778,"eufy boostiq robovac 11s (slim), robot vacuum cleaner, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,34705,325,72,3959.861
B07XNQTJ8H,09/09/2019 00:00,FALSE,11s,eufy,R20Q1,164.79,4.9,"eufy boostiq robovac 11s (slim), robot vacuum cleaner, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,1068,325,72,3959.861
B07XNQTJ8H,09/09/2019 00:00,FALSE,11s,eufy,R20Q2,154.6566667,4.583333333,"eufy boostiq robovac 11s (slim), robot vacuum cleaner, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,8329,325,72,3959.861
B07XNQTJ8H,09/09/2019 00:00,FALSE,11s,eufy,R22Q1,124.99,4.45,"eufy boostiq robovac 11s (slim), robot vacuum cleaner, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,5446,325,72,3959.861
B07XNQTJ8H,09/09/2019 00:00,FALSE,11s,eufy,R21Q3,132.2127273,4.566666667,"eufy boostiq robovac 11s (slim), robot vacuum cleaner, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,3045,325,72,3959.861
B07XNQTJ8H,09/09/2019 00:00,FALSE,11s,eufy,R21Q4,129.545,4.533333333,"eufy boostiq robovac 11s (slim), robot vacuum cleaner, super-thin, 1300pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets (renewed)","B07P2HG9JH,B07XNQTJ8H",1300,100,8216,325,72,3959.861
B085T93JTJ,01/01/2011 00:00,FALSE,11s,eufy,R21Q2,185.99,4.26,"eufy by anker, boostiq robovac 11s (slim), robotic vacuums<U+4E28>homevac h11, cordless handheld vacuum cleaner, handheld vacuums",None,1300,100,43,325,72,3959.861
B085T93JTJ,01/01/2011 00:00,FALSE,11s,eufy,R20Q4,192.7172727,3.866666667,"eufy by anker, boostiq robovac 11s (slim), robotic vacuums<U+4E28>homevac h11, cordless handheld vacuum cleaner, handheld vacuums",None,1300,100,1,325,72,3959.861
B085T93JTJ,01/01/2011 00:00,FALSE,11s,eufy,R21Q3,195.6566667,4.55,"eufy by anker, boostiq robovac 11s (slim), robotic vacuums<U+4E28>homevac h11, cordless handheld vacuum cleaner, handheld vacuums",None,1300,100,1,325,72,3959.861
B085T93JTJ,01/01/2011 00:00,FALSE,11s,eufy,R22Q1,209.5425,4.6,"eufy by anker, boostiq robovac 11s (slim), robotic vacuums<U+4E28>homevac h11, cordless handheld vacuum cleaner, handheld vacuums",None,1300,100,1,325,72,3959.861
B085TLDVCJ,12/03/2020 00:00,FALSE,11s,eufy,R20Q4,370.99,4.1,"eufy by anker, boostiq robovac 11s (slim), robotic vacuums<U+4E28>homevac s11 go stick-vacuum cleaner, stick vacuums & electric brooms",None,1300,100,1,325,72,3959.861
B085TLDVCJ,12/03/2020 00:00,FALSE,11s,eufy,R21Q1,370.99,4.2,"eufy by anker, boostiq robovac 11s (slim), robotic vacuums<U+4E28>homevac s11 go stick-vacuum cleaner, stick vacuums & electric brooms",None,1300,100,1,325,72,3959.861
B085TLDVCJ,12/03/2020 00:00,FALSE,11s,eufy,R22Q1,387.7266667,4.2,"eufy by anker, boostiq robovac 11s (slim), robotic vacuums<U+4E28>homevac s11 go stick-vacuum cleaner, stick vacuums & electric brooms",None,1300,100,1,325,72,3959.861
B07R295MLS,23/04/2019 00:00,FALSE,11smax,eufy,R20Q1,225.8892593,4.457142857,"eufy by anker, boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, black","B07R295MLS,B07R3S2PVX",2000,100,10438,325,72,2599
B07R295MLS,23/04/2019 00:00,FALSE,11smax,eufy,R22Q1,219.0909677,4.5,"eufy by anker, boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, black","B07R295MLS,B07R3S2PVX",2000,100,19130,325,72,2599
B07R3S2PVX,23/04/2019 00:00,FALSE,11smax,eufy,R20Q3,249.99,4.55,"eufy by anker, boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, white","B07R295MLS,B07R3S2PVX",2000,100,15083,325,72,2599
B07R3S2PVX,23/04/2019 00:00,FALSE,11smax,eufy,R21Q1,209.99,4.55,"eufy by anker, boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, white","B07R295MLS,B07R3S2PVX",2000,100,18147,325,72,2599
B07R3S2PVX,23/04/2019 00:00,FALSE,11smax,eufy,R22Q1,216.2394118,4.5,"eufy by anker, boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, white","B07R295MLS,B07R3S2PVX",2000,100,19130,325,72,2599
B07R3S2PVX,23/04/2019 00:00,FALSE,11smax,eufy,R20Q1,240.8788889,4.46,"eufy by anker, boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, white","B07R295MLS,B07R3S2PVX",2000,100,9923,325,72,2599
B081J646XW,15/11/2019 00:00,FALSE,11smax,eufy,R20Q2,182.49,3.025,"eufy boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets,black(renewed)","B081J646XW,B089NB78TX",2000,100,1,325,72,2599
B081J646XW,15/11/2019 00:00,FALSE,11smax,eufy,R21Q4,135.99,4.45,"eufy boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets,black(renewed)","B081J646XW,B089NB78TX",2000,100,552,325,72,2599
B081J646XW,15/11/2019 00:00,FALSE,11smax,eufy,R20Q3,175.99,4.42,"eufy boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets,black(renewed)","B081J646XW,B089NB78TX",2000,100,315,325,72,2599
B081J646XW,15/11/2019 00:00,FALSE,11smax,eufy,R21Q1,162.6566667,4.26,"eufy boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets,black(renewed)","B081J646XW,B089NB78TX",2000,100,448,325,72,2599
B081J646XW,15/11/2019 00:00,FALSE,11smax,eufy,R21Q2,135.99,4.45,"eufy boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets,black(renewed)","B081J646XW,B089NB78TX",2000,100,439,325,72,2599
B081J646XW,15/11/2019 00:00,FALSE,11smax,eufy,R20Q4,175.99,4.38,"eufy boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets,black(renewed)","B081J646XW,B089NB78TX",2000,100,628,325,72,2599
B081J646XW,15/11/2019 00:00,FALSE,11smax,eufy,R22Q1,135.99,4.433333333,"eufy boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets,black(renewed)","B081J646XW,B089NB78TX",2000,100,226,325,72,2599
B085ZT3DNK,17/03/2020 00:00,FALSE,11smax,eufy,R21Q1,249.99,4.3,"eufy by anker, boostiq robovac 11s max, robotic vacuums<U+4E28>robovac replacement kit, vacuum parts & accessories",None,2000,100,1,325,72,2599
B085ZT3DNK,17/03/2020 00:00,FALSE,11smax,eufy,R21Q2,249.99,4.4,"eufy by anker, boostiq robovac 11s max, robotic vacuums<U+4E28>robovac replacement kit, vacuum parts & accessories",None,2000,100,1,325,72,2599
B085ZT3DNK,17/03/2020 00:00,FALSE,11smax,eufy,R21Q3,215.99,4.5,"eufy by anker, boostiq robovac 11s max, robotic vacuums<U+4E28>robovac replacement kit, vacuum parts & accessories",None,2000,100,1,325,72,2599
B085ZT3DNK,17/03/2020 00:00,FALSE,11smax,eufy,R20Q4,249.99,4.8,"eufy by anker, boostiq robovac 11s max, robotic vacuums<U+4E28>robovac replacement kit, vacuum parts & accessories",None,2000,100,1,325,72,2599
B089NB78TX,04/06/2020 00:00,FALSE,11smax,eufy,R20Q4,175.99,4.433333333,"eufy boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, white (renewed)","B081J646XW,B089NB78TX",2000,100,1,325,72,2599
B089NB78TX,04/06/2020 00:00,FALSE,11smax,eufy,R21Q1,175.99,4.16,"eufy boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, white (renewed)","B081J646XW,B089NB78TX",2000,100,1,325,72,2599
B089NB78TX,04/06/2020 00:00,FALSE,11smax,eufy,R21Q3,175.99,4.25,"eufy boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, white (renewed)","B081J646XW,B089NB78TX",2000,100,1,325,72,2599
B089NB78TX,04/06/2020 00:00,FALSE,11smax,eufy,R22Q1,135.99,4.4,"eufy boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, white (renewed)","B081J646XW,B089NB78TX",2000,100,1,325,72,2599
B089NB78TX,04/06/2020 00:00,FALSE,11smax,eufy,R21Q4,145.99,4.4,"eufy boostiq robovac 11s max, robot vacuum cleaner, super-thin, 2000pa super-strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, white (renewed)","B081J646XW,B089NB78TX",2000,100,374,325,72,2599
B07P31F5YG,19/02/2019 00:00,FALSE,11splus,eufy,R21Q2,180.3581818,4.5,"eufy by anker, boostiq robovac 11s plus, upgraded, super-thin, 1500pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, black",B07P31F5YG,1500,100,8085,341.884,82.042,2599
B07P31F5YG,19/02/2019 00:00,FALSE,11splus,eufy,R22Q1,287.985,4.466666667,"eufy by anker, boostiq robovac 11s plus, upgraded, super-thin, 1500pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, black",B07P31F5YG,1500,100,1,341.884,82.042,2599
B07P31F5YG,19/02/2019 00:00,FALSE,11splus,eufy,R20Q4,260.2244444,4.45,"eufy by anker, boostiq robovac 11s plus, upgraded, super-thin, 1500pa strong suction, quiet, self-charging robotic vacuum cleaner, cleans hard floors to medium-pile carpets, black",B07P31F5YG,1500,100,1533,341.884,82.042,2599
